epoch,knn_val_accuracy,knn_val_balanced_accuracy,knn_val_macro_f1,linear_val_accuracy,linear_val_balanced_accuracy,linear_val_macro_f1,feature_embedding_std,feature_effective_rank,feature_effective_rank_fraction,feature_mean_pairwise_cosine,feature_near_constant_fraction
100.0,0.22267206477732793,0.22267206477732793,0.23553447065228392,0.2834008097165992,0.28340080971659914,0.2876519200445862,0.26437270641326904,32.62907409667969,0.04248577356338501,0.7134722471237183,0.0
110.0,0.22672064777327935,0.22672064777327935,0.23883990844590877,0.2793522267206478,0.2793522267206478,0.2833042135654624,0.25781577825546265,33.579315185546875,0.04372306913137436,0.7127445340156555,0.0
120.0,0.23481781376518218,0.23481781376518218,0.24543635315673767,0.291497975708502,0.29149797570850206,0.29321158499829786,0.270591676235199,34.41347885131836,0.04480921849608421,0.6924092173576355,0.0
130.0,0.2388663967611336,0.2388663967611336,0.2508329634238003,0.2834008097165992,0.2834008097165992,0.28956583094435223,0.26688385009765625,35.083839416503906,0.04568208381533623,0.6803533434867859,0.0
140.0,0.2591093117408907,0.2591093117408907,0.2714483032170159,0.2591093117408907,0.25910931174089075,0.2618696041538738,0.2653625011444092,35.84311294555664,0.04667071998119354,0.6764683127403259,0.0
150.0,0.2550607287449393,0.2550607287449393,0.26846472660923315,0.242914979757085,0.24291497975708504,0.24501869995971629,0.26796746253967285,36.547874450683594,0.04758837819099426,0.6675594449043274,0.0
160.0,0.24696356275303644,0.24696356275303644,0.2592345604167227,0.2591093117408907,0.2591093117408907,0.2584884786420822,0.2675049304962158,37.078956604003906,0.04827989265322685,0.662014365196228,0.0
170.0,0.2793522267206478,0.2793522267206478,0.2865723484278573,0.2591093117408907,0.25910931174089075,0.25944824026550334,0.27037668228149414,37.812957763671875,0.04923562332987785,0.6585448980331421,0.0
180.0,0.2793522267206478,0.2793522267206478,0.2921646498124366,0.27125506072874495,0.271255060728745,0.2662363875177268,0.27709004282951355,38.28635025024414,0.04985202103853226,0.6514204144477844,0.0
190.0,0.2591093117408907,0.2591093117408907,0.27559550170285935,0.2550607287449393,0.2550607287449393,0.24916770809377137,0.2805537283420563,38.50688171386719,0.050139170140028,0.6468848586082458,0.0
200.0,0.2550607287449393,0.2550607287449393,0.26937480536339214,0.27530364372469635,0.2753036437246963,0.2718429409081447,0.28450000286102295,38.860496520996094,0.050599604845047,0.6467124223709106,0.0
210.0,0.242914979757085,0.2429149797570851,0.2529246781032055,0.27125506072874495,0.27125506072874495,0.26437195800266194,0.2895348072052002,39.373077392578125,0.051267027854919434,0.6415629982948303,0.0
220.0,0.2388663967611336,0.23886639676113364,0.2421656053110493,0.2591093117408907,0.25910931174089075,0.2567470949966854,0.2932146489620209,39.235321044921875,0.05108765885233879,0.6381213068962097,0.0
230.0,0.24696356275303644,0.24696356275303644,0.25585201985852474,0.27530364372469635,0.2753036437246964,0.27530953203110553,0.294913113117218,39.27040481567383,0.05113334208726883,0.6361801624298096,0.0
240.0,0.2631578947368421,0.26315789473684215,0.2720099007811216,0.27125506072874495,0.271255060728745,0.2725782956307337,0.2967219054698944,39.35800552368164,0.051247403025627136,0.6348877549171448,0.0
250.0,0.2591093117408907,0.2591093117408907,0.26941426385558476,0.2874493927125506,0.2874493927125506,0.28945209540852296,0.2974647283554077,39.34305191040039,0.051227934658527374,0.6321803331375122,0.0
260.0,0.2631578947368421,0.26315789473684215,0.2693159004800129,0.2793522267206478,0.2793522267206478,0.28090042057710174,0.2998027205467224,39.22329330444336,0.05107199773192406,0.6308678388595581,0.0
270.0,0.26720647773279355,0.26720647773279355,0.2747625992409947,0.27530364372469635,0.27530364372469635,0.27322690710383274,0.30137526988983154,39.16810989379883,0.051000144332647324,0.6251105070114136,0.0
280.0,0.27125506072874495,0.271255060728745,0.28028324774185587,0.2874493927125506,0.2874493927125506,0.2863976259065641,0.3021886944770813,39.15016555786133,0.05097677931189537,0.6245761513710022,0.0
290.0,0.27125506072874495,0.271255060728745,0.280079335580784,0.2793522267206478,0.27935222672064774,0.2810582515080473,0.3021557331085205,39.179420471191406,0.051014870405197144,0.6247909665107727,0.0
300.0,0.27530364372469635,0.2753036437246964,0.28202283946261875,0.2874493927125506,0.28744939271255054,0.2885571558348536,0.3023306727409363,39.175899505615234,0.051010288298130035,0.624078094959259,0.0
