epoch,total,flow,representation,mean_t,mean_s,mean_student_tau,mean_teacher_tau,harder_token_fraction,mask_fraction,velocity_target_rms,learning_rate,weight_decay,ema_momentum,seconds,samples,samples_per_second,peak_gpu_memory_gib,trainable_parameters
187,0.8058212628592089,0.8049516079999453,0.0034786136433106857,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,3.797060064897042e-05,0.2880007382089738,0.9987555637578774,4.518266567029059,7901,1748.6794731536222,5.9943952560424805,94080000
188,0.8053155883084882,0.8044672754501605,0.0033932417770712125,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,3.741422555792778e-05,0.2897423414642291,0.9987749149051581,4.099689859023783,7901,1927.2189535530824,5.9943952560424805,94080000
189,0.8053693493292794,0.804499266547744,0.0034803424495908975,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,3.685962228295155e-05,0.2914762958633901,0.9987941810651487,4.384107896010391,7901,1802.1910471660692,5.9943952560424805,94080000
190,0.8055703691961855,0.8047139366930488,0.0034257235172171787,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,3.6306865917418675e-05,0.2932024112383696,0.9988133601248708,4.068599567981437,7901,1941.9458386070519,5.9943952560424805,94080000
191,0.8051113174649949,0.8042658283248489,0.003381951204388523,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,3.575603130463429e-05,0.29492049828081013,0.9988324499808979,4.551498115994036,7901,1735.9119566007862,5.9943952560424805,94080000
192,0.8051424408589658,0.8042755738238325,0.003467468842119073,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,3.520719302769785e-05,0.2966303685628461,0.9988514485395872,4.090553322981577,7901,1931.523531452467,5.9943952560424805,94080000
193,0.8051394355280492,0.8042835087779805,0.003423730612796947,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,3.466042539940461e-05,0.2983318345577691,0.9988703537173086,4.078763059980702,7901,1937.1068835847952,5.9943952560424805,94080000
194,0.8045854076465886,0.8037309857534919,0.0034177073224136126,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,3.4115802452183675e-05,0.3000247096605947,0.9988891634406732,3.8858286739559844,7901,2033.285732064032,5.9943952560424805,94080000
195,0.8049790565159755,0.8041114343553989,0.0034704930328776635,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,3.357339792807395e-05,0.3017088082085281,0.9989078756467614,4.29721052502282,7901,1838.6346105205173,5.9943952560424805,94080000
196,0.8045651777577301,0.8037283798891175,0.0033471946353596112,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,3.303328526873947e-05,0.30338394550132564,0.9989264882833481,4.224463778024074,7901,1870.2965429841058,5.9943952560424805,94080000
197,0.8051734067506239,0.8043210166735735,0.003409558376953913,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,3.2495537605525384e-05,0.3050499378215523,0.9989449993091284,4.5110255850013345,7901,1751.4864083834857,5.9943952560424805,94080000
198,0.8046529668144842,0.8038174277724321,0.0033421623994996015,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,3.196022774955601e-05,0.3067066024547302,0.9989634066939415,4.178218966990244,7901,1890.9971120282,5.9943952560424805,94080000
199,0.8046496071222236,0.8037964741861711,0.0034125370098780777,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,3.142742818187611e-05,0.3083537577093773,0.998981708418993,4.129219962051138,7901,1913.4364535221507,5.9943952560424805,94080000
200,0.8049344301993236,0.8040879753145624,0.003385811814053604,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,3.0897211043637e-05,0.30999122293693443,0.998999902477077,4.138256176025607,7901,1909.2583116949863,5.9943952560424805,94080000
201,0.8044775266192289,0.8036422209639501,0.003341206643056634,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,3.0369648126328658e-05,0.311618818551577,0.9990179868727953,4.101257025031373,7901,1926.4825276195804,5.9943952560424805,94080000
202,0.8044259526536157,0.8035796768694584,0.003385110597582712,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,2.984481086205902e-05,0.3132363660499116,0.9990359596227768,4.1043633639928885,7901,1925.0244920599798,5.9943952560424805,94080000
203,0.8046760960117713,0.8038322083890597,0.0033755401330210866,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,2.9322770313882205e-05,0.31484368803055207,0.999053818755895,4.508681632985827,7901,1752.39696282739,5.9943952560424805,94080000
204,0.8040217490169673,0.8031805487633235,0.0033647968880421994,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,2.880359716617645e-05,0.3164406082135761,0.9990715623134842,4.149840454978403,7901,1903.928617429491,5.9943952560424805,94080000
205,0.8042472678337681,0.8034087444631197,0.003354091023270231,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,2.8287361715073552e-05,0.3180269514598587,0.999089188349554,4.346794371027499,7901,1817.6613213319208,5.9943952560424805,94080000
206,0.8039094708476122,0.8030902840958081,0.0032767376150153677,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,2.7774133858940644e-05,0.3196025437902794,0.9991066949310031,4.1724924460286275,7901,1893.592403629193,5.9943952560424805,94080000
207,0.8044568074155406,0.803622073175756,0.003338937924762509,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,2.7263983088915974e-05,0.3211672124048041,0.9991240801378312,4.249368889955804,7901,1859.3349282232298,5.9943952560424805,94080000
208,0.8041382058031,0.8033138073678108,0.0032975879474133425,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,2.6756978479499884e-05,0.32272078570143586,0.9991413420633493,4.263230402953923,7901,1853.2894667211808,5.9943952560424805,94080000
209,0.8041732228491792,0.8033297041626976,0.003374062894401845,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,2.6253188679201963e-05,0.3242630932950351,0.9991584788143892,4.1377817440079525,7901,1909.4772244673559,5.9943952560424805,94080000
210,0.8044405365394589,0.8036037505148272,0.0033471286485442903,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,2.5752681901246166e-05,0.3257939660360065,0.9991754885115112,4.534445615019649,7901,1742.4401284754988,5.9943952560424805,94080000
211,0.8040347889757898,0.803210255934036,0.0032981492842078103,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,2.525552591433462e-05,0.32731323602885004,0.9991923692892094,4.315016710024793,7901,1831.0473703715052,5.9943952560424805,94080000
212,0.8037380611665671,0.8029084009485085,0.003318657989427117,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,2.476178803347179e-05,0.3288207366505746,0.9992091192961174,4.108903831045609,7901,1922.8972798785123,5.9943952560424805,94080000
213,0.8040545026707718,0.8032277116080263,0.003307166446267676,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,2.4271535110850042e-05,0.33031630256897193,0.9992257366952108,4.111887998995371,7901,1921.501753435501,5.9943952560424805,94080000
214,0.8034635735997488,0.8026412306986433,0.003289369937212101,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,2.378483352679775e-05,0.3317997697607494,0.9992422196640083,4.133354978985153,7901,1911.52224770685,5.9943952560424805,94080000
215,0.8036202407987673,0.8028022148777844,0.0032720814745813335,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,2.3301749180791517e-05,0.33327097552951856,0.9992585663947724,4.476970096991863,7901,1764.8096433140772,5.9943952560424805,94080000
216,0.8034114665342967,0.802603567397952,0.0032315871531775355,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,2.2822347482533222e-05,0.33472975852363895,0.9992747750947071,4.128967123979237,7901,1913.5536231602437,5.9943952560424805,94080000
217,0.8039611545322425,0.8031368894511243,0.003297068049463799,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,2.23466933430937e-05,0.3361759587539137,0.9992908439861546,4.127238374960143,7901,1914.3551407001783,5.9943952560424805,94080000
218,0.8036411549679585,0.8028343209600527,0.0032273538504019824,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,2.1874851166123634e-05,0.33760941761113633,0.9993067713067904,4.255434110003989,7901,1856.6848400791225,5.9943952560424805,94080000
219,0.8036932789997245,0.8028636037616877,0.003318682077217368,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,2.140688483913334e-05,0.33902997788348554,0.9993225553098165,4.238069883023854,7901,1864.292052296847,5.9943952560424805,94080000
220,0.8040064940753127,0.8031857447780517,0.0032830027187493705,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,2.0942857724842466e-05,0.3404374837737675,0.9993381942641529,4.131314372003544,7901,1912.466418324948,5.9943952560424805,94080000
221,0.8034788803607056,0.802672024950651,0.0032274190073842534,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,2.0482832652600496e-05,0.34183178091650224,0.9993536864546279,4.478662900975905,7901,1764.1425967286718,5.9943952560424805,94080000
222,0.8032141323859685,0.8024007490640531,0.0032535238954601764,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,2.002687190987983e-05,0.3432127163948537,0.999369030182165,4.118391946016345,7901,1918.4672327369208,5.9943952560424805,94080000
223,0.803632303485839,0.8028211176448223,0.00324474283599081,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,1.957503723384193e-05,0.3445801387574006,0.9993842237639711,4.464102401980199,7901,1769.8966754201813,5.9943952560424805,94080000
224,0.802927035958597,0.8021171185928362,0.0032396566458946993,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,1.91273898029781e-05,0.3459338980347461,0.9993992655337194,4.118942281987984,7901,1918.2109044234114,5.9943952560424805,94080000
225,0.8031575493292935,0.8023515515743276,0.003223993215149316,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,1.8683990228826017e-05,0.34727384575596604,0.9994141538417329,4.517116440983955,7901,1749.1247133489746,5.9943952560424805,94080000
226,0.802985012719879,0.802187132233382,0.0031915089553284535,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,1.824489854776276e-05,0.34859983496489166,0.9994288870551654,4.1490116869681515,7901,1904.3089285134254,5.9943952560424805,94080000
227,0.8035027376836862,0.8026925947542146,0.0032405645209707015,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,1.7810174212876046e-05,0.34991172023622713,0.9994434635581803,4.5129116820171475,7901,1750.754403522577,5.9943952560424805,94080000
228,0.8032137675083766,0.8024188983653138,0.0031794903550234313,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,1.7379876085914112e-05,0.35120935769149875,0.9994578817521278,4.139062041009311,7901,1908.8865838969982,5.9943952560424805,94080000
229,0.8031735258786803,0.8023592016317017,0.0032572986551243025,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,1.6954062429315902e-05,0.352492605014834,0.9994721400557204,4.11444501200458,7901,1920.3075935995046,5.9943952560424805,94080000
230,0.8034996547181159,0.802692292634633,0.003229442540187954,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,1.6532790898322366e-05,0.3537613214685707,0.9994862369052063,4.467552073998377,7901,1768.5300292266656,5.9943952560424805,94080000
231,0.8030119519522787,0.8022183762473587,0.0031743127399570595,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,1.611611853316982e-05,0.35501536790869126,0.999500170754541,4.511933403962757,7901,1751.1340023460189,5.9943952560424805,94080000
232,0.8027641833575372,0.8019642919064353,0.003199598635620534,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,1.5704101751366804e-05,0.35625460680008353,0.9995139400755565,4.094093462976161,7901,1929.8533537278959,5.9943952560424805,94080000
233,0.8032017768885331,0.8024045485753739,0.003188907194855756,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,1.529679634005505e-05,0.3574789022316246,0.9995275433581292,4.494402355980128,7901,1757.9645466069915,5.9943952560424805,94080000
234,0.8025566580144382,0.8017581118509568,0.003194187286759823,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,1.4894257448455929e-05,0.35868811993108635,0.9995409791103455,4.109741781954654,7901,1922.5052130263446,5.9943952560424805,94080000
235,0.8027880760917572,0.8019931221548446,0.003179807321072651,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,1.449653958040328e-05,0.359882127279862,0.9995542458586651,4.517210480989888,7901,1749.0882997926185,5.9943952560424805,94080000
236,0.8026510969081599,0.8018641699312488,0.003147712735764031,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,1.4103696586963488e-05,0.36106079332751023,0.9995673421480834,4.079449001990724,7901,1936.781167295976,5.9943952560424805,94080000
237,0.8031649237915679,0.8023644923077492,0.0032017326946425116,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,1.3715781659144138e-05,0.36222398880611734,0.9995802665422902,4.11880904994905,7901,1918.2729532212074,5.9943952560424805,94080000
238,0.8029188992644908,0.8021293558843255,0.003158179314404164,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,1.333284732069187e-05,0.3633715861444742,0.9995930176238275,4.4967685310402885,7901,1757.039515256564,5.9943952560424805,94080000
239,0.8028265981414079,0.8020214005491881,0.0032207838735494746,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,1.2954945420980679e-05,0.3645034594820675,0.9996055939942452,4.13917608797783,7901,1908.8339882297653,5.9943952560424805,94080000
240,0.8031454860009871,0.8023488487779091,0.0031865582845132874,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,1.258212712799155e-05,0.3656194846828833,0.9996179942742542,4.110848463024013,7901,1921.9876556062309,5.9943952560424805,94080000
241,0.8026454514332202,0.8018617796499569,0.0031346787064758345,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,1.2214442921384216e-05,0.36671953934902124,0.999630217103878,3.7300723399966955,7901,2118.1894826219373,5.9943952560424805,94080000
242,0.8023564597954103,0.8015668065981568,0.0031586082249317813,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,1.1851942585662262e-05,0.36780350283411845,0.9996422611426014,4.2775411600014195,7901,1847.0891814860709,5.9943952560424805,94080000
243,0.8027345430261047,0.8019502009112478,0.003137379345328366,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,1.1494675203432262e-05,0.3688712562565811,0.9996541250695176,4.271389500005171,7901,1849.7493614175048,5.9943952560424805,94080000
244,0.8021839940311063,0.8013970552026705,0.0031477582106151517,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,1.114268914875806e-05,0.36992268251262256,0.9996658075834736,4.155157083994709,7901,1901.4924924099598,5.9943952560424805,94080000
245,0.8024751174194935,0.801689829430751,0.0031411603815479226,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,1.0796032080610801e-05,0.3709576662891066,0.9996773074032123,4.1657379230018705,7901,1896.6627632461486,5.9943952560424805,94080000
246,0.8023863964753126,0.8016087829334919,0.0031104529376211627,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,1.0454750936415969e-05,0.3719760940761939,0.9996886232675133,4.484956222004257,7901,1761.6671398565327,5.9943952560424805,94080000
247,0.8028401163556488,0.802049633529032,0.0031619279720469106,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,1.0118891925698067e-05,0.37297785417979146,0.9996997539353311,4.121536061982624,7901,1917.003728993045,5.9943952560424805,94080000
248,0.802566343199647,0.8017907584034903,0.0031023556002332145,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,9.788500523823766e-06,0.37396283673380176,0.9997106981859312,4.0756299319909886,7901,1938.5960285506778,5.9943952560424805,94080000
249,0.8024927135389556,0.8016978450597593,0.0031794741808229,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,9.463621465844627e-06,0.37493093371217295,0.9997214548190242,4.53086177498335,7901,1743.818371071149,5.9943952560424805,94080000
250,0.8028285873794749,0.802041000723009,0.0031503316134293613,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,9.14429874043986e-06,0.37588203894074546,0.9997320226548971,4.139150895993225,7901,1908.84560590635,5.9943952560424805,94080000
251,0.8022916772790747,0.8015191712540594,0.003090015673483494,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,8.83057558396038e-06,0.3768160481088975,0.9997424005345433,4.061435554991476,7901,1945.3712592557883,5.9943952560424805,94080000
252,0.8020427708323432,0.8012616847183354,0.003124355515442744,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,8.522494474574453e-06,0.37773285878098406,0.9997525873197887,4.445234594983049,7901,1777.4090053463487,5.9943952560424805,94080000
253,0.802401461852923,0.8016245039848267,0.003107837703677314,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,8.220097126516249e-06,0.3786323704075721,0.9997625818934175,4.128335619054269,7901,1913.8463364105032,5.9943952560424805,94080000
254,0.801902238590297,0.8011233240060452,0.0031156634291641745,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,7.923424484437716e-06,0.37951448433646784,0.9997723831592941,4.094276894000359,7901,1929.7668928005112,5.9943952560424805,94080000
255,0.8021971612712309,0.8014204321956502,0.0031069023460394943,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,7.6325167178646e-06,0.3803791038235361,0.9997819900424837,4.335380616015755,7901,1822.4466776485879,5.9943952560424805,94080000
256,0.8021012888484598,0.8013309028130244,0.0030815412448699105,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,7.347413215757582e-06,0.3812261340433111,0.9997914014893701,4.103177512995899,7901,1925.5808394775381,5.9943952560424805,94080000
257,0.8025632936989804,0.8017805772195238,0.0031308765396892593,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,7.0681525811789215e-06,0.3820554820993953,0.9998006164677711,4.54351841803873,7901,1738.96070688992,5.9943952560424805,94080000
258,0.8022839780578642,0.801517162854393,0.0030672475591880916,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,6.794772626065627e-06,0.3828670570346487,0.9998096339670517,4.107873886008747,7901,1923.3793975298238,5.9943952560424805,94080000
259,0.802251526440658,0.801463790067222,0.0031509554140206576,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,6.527310366109738e-06,0.3836607698411635,0.9998184529982351,4.537939100002404,7901,1741.0987291556676,5.9943952560424805,94080000
260,0.8026103365422804,0.8018292003893397,0.0031245484742585985,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,6.265802015746355e-06,0.38443653347002626,0.9998270725941114,4.139576341025531,7901,1908.649424265146,5.9943952560424805,94080000
261,0.8020303839521308,0.8012648689688014,0.003062078544209689,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,6.010282983250228e-06,0.38519426284086516,0.999835491809343,4.130629934952594,7901,1912.7833101540423,5.9943952560424805,94080000
262,0.8018067297022972,0.8010324004209127,0.0030973171255374585,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,5.760787865941451e-06,0.38593387485118025,0.9998437097205687,4.160125231021084,7901,1899.2216727237164,5.9943952560424805,94080000
263,0.8021720829394449,0.8014016827214082,0.003081616586166882,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,5.517350445500972e-06,0.38665528838545826,0.9998517254265051,4.257854173018131,7901,1855.6295445880585,5.9943952560424805,94080000
264,0.801695529795375,0.8009230823792048,0.003089811874030436,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,5.2800036833965946e-06,0.38735842432406825,0.9998595380480452,4.121881266997661,7901,1916.8431811125438,5.9943952560424805,94080000
265,0.8019806318095388,0.8012106071513087,0.003080096965710614,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,5.048779716419913e-06,0.38804320555193944,0.9998671467283549,4.10570471000392,7901,1924.395580799686,5.9943952560424805,94080000
266,0.801859819531486,0.8010961384716524,0.0030547216065004495,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,4.8237098523350784e-06,0.3887095569670181,0.9998745506329668,4.510512416018173,7901,1751.6856780930689,5.9943952560424805,94080000
267,0.8023470006642681,0.8015699671606612,0.0031081214613166734,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,4.604824565639633e-06,0.3893574054885046,0.9998817489498723,4.083866108034272,7901,1934.68634646376,5.9943952560424805,94080000
268,0.8020680834863506,0.8013073559456755,0.003042920347015068,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,4.3921534934383e-06,0.3899866800648684,0.9998887408896097,4.496409697982017,7901,1757.1797346549536,5.9943952560424805,94080000
269,0.802050145136195,0.8012691322059182,0.003124050491445503,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,4.185725431430148e-06,0.3905973116816402,0.9998955256853516,4.128356745990459,7901,1913.8365422691743,5.9943952560424805,94080000
270,0.8024263951676116,0.8016508239882609,0.003102283314230653,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,3.985568330009563e-06,0.3911892333689812,0.9999021025929887,4.071732237993274,7901,1940.4517630790858,5.9943952560424805,94080000
271,0.801840804654003,0.8010808578202611,0.0030397943583730957,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,3.7917092904818543e-06,0.3917623802090279,0.9999084708912114,4.12922714499291,7901,1913.4331250293972,5.9943952560424805,94080000
272,0.8016169824308722,0.8008486139987061,0.003073469164582419,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,3.6041745613936574e-06,0.3923166893430118,0.999914629881589,4.492213036981411,7901,1758.8213058811561,5.9943952560424805,94080000
273,0.8019867226181566,0.8012224054083071,0.0030572743691035333,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,3.422989534978914e-06,0.3928520999781532,0.9999205788886462,4.111312419001479,7901,1921.770761930792,5.9943952560424805,94080000
274,0.8014612653982396,0.8006946766562076,0.003066350140008515,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,3.24817874372077e-06,0.3933685533943286,0.999926317259937,4.5110871050274,7901,1751.4625224582114,5.9943952560424805,94080000
275,0.8018093532270275,0.8010446275129995,0.003058916110808963,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,3.0797658570298323e-06,0.3938659929505109,0.9999318443661168,4.10097902599955,7901,1926.613120893554,5.9943952560424805,94080000
276,0.801672955054812,0.8009147452426973,0.003032839950044432,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,2.917773678039374e-06,0.39434436409098106,0.9999371596010109,4.086216248979326,7901,1933.5736335475508,5.9943952560424805,94080000
277,0.8021936353256908,0.8014211850579125,0.0030898188898916745,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,2.7622241405177484e-06,0.3948036143513117,0.9999422623816813,4.3160563799901865,7901,1830.606299915379,5.9943952560424805,94080000
278,0.8019212540335753,0.8011646630069663,0.0030263539221208014,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,2.6131383058985596e-06,0.3952436933641208,0.9999471521484903,4.179949028999545,7901,1890.214436871034,5.9943952560424805,94080000
