epoch,prediction,learning_rate,weight_decay,ema_momentum,seconds,samples,samples_per_second,mean_context_tokens,mean_tokens_per_target,peak_gpu_memory_gib
166,0.16555427646255239,4.992866473036115e-05,0.2500049839868065,0.9983333887109646,2.574240775999897,7901,3069.2544666615586,18.231109986077712,10.992659157068726,4.215396881103516
167,0.1695148138049554,4.935276171428753e-05,0.25186198702767343,0.9983540220780852,2.5622547909997593,7901,3083.612148078814,16.29160865713201,11.222376914314644,4.215396881103516
168,0.1678306286191053,4.877701403447128e-05,0.2537154956668821,0.9983746166185209,2.5850777669998024,7901,3056.387742319167,17.776230856853562,11.07657258574864,4.215641021728516
169,0.1660172859919462,4.8201499647245366e-05,0.2555653066244662,0.9983951700736052,2.587132601000121,7901,3053.9602017096727,18.151752942665485,11.04126059992406,4.215641021728516
170,0.16478375285211325,4.762629647735485e-05,0.25741121702599457,0.9984156801891777,2.5855104419997588,7901,3055.8762678556363,19.331477028224274,10.78496392861663,4.215702056884766
171,0.16788660842864486,4.705148240740595e-05,0.2592530244248229,0.9984361447158313,2.5768366600000263,7901,3066.1625250239645,18.16504239969624,10.930768257182635,4.215641021728516
172,0.16850471793435945,4.647713526732069e-05,0.2610905268242951,0.9984565614091588,2.5644002590001946,7901,3081.0322890391662,19.24009619035565,10.703961523857739,4.46954345703125
173,0.17031234032616496,4.5903332823798704e-05,0.26292352269989794,0.9984769280299989,2.558044006000273,7901,3088.688068487887,17.259081128971015,10.992659157068726,4.216861724853516
174,0.16352501623412655,4.53301527697876e-05,0.26475181102136214,0.9984972423446818,2.549304776000099,7901,3099.276349529615,20.33881787115555,10.39324136185293,4.215396881103516
175,0.16925288875251462,4.475767271396339e-05,0.2665751912747106,0.9985175021252746,2.590066909000143,7901,3050.5003452015317,18.521452980635363,10.963169219086192,4.46929931640625
176,0.17078061977069206,4.418597017022215e-05,0.26839346348424875,0.998537705149825,2.5807467889999316,7901,3061.516935205304,17.922035185419567,11.07657258574864,4.215396881103516
177,0.17003574819523176,4.361512254718474e-05,0.27020642823449714,0.9985578492026055,2.575388436999674,7901,3067.8867259358594,18.92937602835084,10.798253385647387,4.215152740478516
178,0.17177773446482114,4.304520713771559e-05,0.27201388669206145,0.9985779320743562,2.5527316319999045,7901,3095.1157971157604,17.745095557524365,10.701050499936716,4.215396881103516
179,0.17180972161126762,4.247630110845725e-05,0.27381564062743935,0.9985979515625271,2.526775431999795,7901,3126.910250883206,17.372484495633465,10.587647133274269,4.4603271484375
180,0.173438593103997,4.190848148938206e-05,0.27561149243676103,0.9986179054715195,2.5668205680003666,7901,3078.1271190121115,17.84685482850272,10.930768257182635,4.215702056884766
181,0.17133728959729078,4.134182516336216e-05,0.27740124516346065,0.9986377916129273,2.4828761160001704,7901,3182.1966263577597,18.294646247310467,10.460954309581066,4.46807861328125
182,0.1679056911430937,4.077640885575969e-05,0.27918470251987776,0.9986576078057764,2.5354244420000214,7901,3116.2435247991243,20.438931780787243,10.136944690545501,4.4603271484375
183,0.1689950204898158,4.021230912403806e-05,0.28096166890878416,0.9986773518767643,2.5960461260001466,7901,3043.4744286202076,19.428679913934946,10.736362485761296,4.215702056884766
184,0.17528381799424905,3.964960234739607e-05,0.28273194944483615,0.9986970216604982,2.544277630000124,7901,3105.400097394094,17.036830780913807,10.914567776230857,4.4603271484375
185,0.17101896162607025,3.908836471642619e-05,0.28449534997594794,0.9987166149997327,2.568624844000169,7901,3075.9649539539687,18.592076952284522,10.720162004809518,4.4603271484375
186,0.17658154252638864,3.8528672222798294e-05,0.28625167710458477,0.9987361297456065,2.5835265569999137,7901,3058.222869276379,17.131122642703456,11.089862042779394,4.215396881103516
187,0.17406809005220092,3.797060064897042e-05,0.2880007382089738,0.9987555637578774,2.5221082269999897,7901,3132.696652513648,17.617137071256803,10.701050499936716,4.216861724853516
188,0.17496835905009472,3.741422555792778e-05,0.2897423414642291,0.9987749149051581,2.576963805000105,7901,3066.011243413517,17.895456271358057,10.914567776230857,4.46978759765625
189,0.17459787894217157,3.685962228295155e-05,0.2914762958633901,0.9987941810651487,2.573176574000172,7901,3070.523834171775,17.89089988609037,10.846854828502721,4.215396881103516
190,0.17586380463584347,3.6306865917418675e-05,0.2932024112383696,0.9988133601248708,2.567811679999977,7901,3076.939037834765,17.66864953803316,10.930768257182635,4.46051025390625
191,0.17273259829975446,3.575603130463429e-05,0.29492049828081013,0.9988324499808979,2.5640748929999972,7901,3081.423253887775,18.994177952157955,10.782052904695608,4.46820068359375
192,0.17431691583350192,3.520719302769785e-05,0.2966303685628461,0.9988514485395872,2.5736075770000753,7901,3070.0096124249826,18.03670421465637,11.04126059992406,4.216861724853516
193,0.17316753781531344,3.466042539940461e-05,0.2983318345577691,0.9988703537173086,2.5613544140001068,7901,3084.696111094164,18.5891659283635,10.749651942792052,4.215152740478516
194,0.17335274828572678,3.4115802452183675e-05,0.3000247096605947,0.9988891634406732,2.5752728000002207,7901,3068.024482687552,18.133907100367043,10.782052904695608,4.215152740478516
195,0.17500811322076973,3.357339792807395e-05,0.3017088082085281,0.9989078756467614,2.559593766999569,7901,3086.817955984392,18.132641437792685,10.963169219086192,4.4696044921875
196,0.17665407877076414,3.303328526873947e-05,0.30338394550132564,0.9989264882833481,2.573905652999656,7901,3069.6540841705264,17.61422604733578,10.979369700037969,4.47198486328125
197,0.18034537693485853,3.2495537605525384e-05,0.3050499378215523,0.9989449993091284,2.5385400209997897,7901,3112.4189237277556,16.405012023794455,11.108973547652196,4.459228515625
198,0.1738348648040721,3.196022774955601e-05,0.3067066024547302,0.9989634066939415,2.521358588000112,7901,3133.628051798418,18.559675990380963,10.363751423870395,4.4686279296875
199,0.1747223151350999,3.142742818187611e-05,0.3083537577093773,0.998981708418993,2.5424793039996985,7901,3107.5965839999367,18.32831287178838,10.701050499936716,4.216861724853516
200,0.17587273190812422,3.0897211043637e-05,0.30999122293693443,0.998999902477077,2.492450571000063,7901,3169.972593209673,18.085305657511707,10.555246171370712,4.215030670166016
201,0.1764153084367487,3.0369648126328658e-05,0.311618818551577,0.9990179868727953,2.5775951230002647,7901,3065.2602999975447,19.03986837109227,10.720162004809518,4.216861724853516
202,0.17605600745304373,2.984481086205902e-05,0.3132363660499116,0.9990359596227768,2.5339506220002477,7901,3118.0560234291843,17.970636628274903,10.833565371471966,4.216861724853516
203,0.17630218643279727,2.9322770313882205e-05,0.31484368803055207,0.999053818755895,2.559650896999756,7901,3086.7490599053963,19.07353499557018,10.539045690418934,4.4609375
204,0.17891076581717413,2.880359716617645e-05,0.3164406082135761,0.9990715623134842,2.4793552169999202,7901,3186.7156209913323,17.166434628528034,10.687761042905962,4.216861724853516
205,0.175055050724308,2.8287361715073552e-05,0.3180269514598587,0.999089188349554,2.569168191999779,7901,3075.3144245686967,18.81432730034173,10.830654347550944,4.216861724853516
206,0.1762024123387131,2.7774133858940644e-05,0.3196025437902794,0.9991066949310031,2.6056352279997554,7901,3032.2740171368077,18.408049613972914,11.027971142893305,4.215641021728516
207,0.17864938466937583,2.7263983088915974e-05,0.3211672124048041,0.9991240801378312,2.550507942999957,7901,3097.814308590896,17.193013542589547,10.930768257182635,4.215396881103516
208,0.1787952311962198,2.6756978479499884e-05,0.32272078570143586,0.9991413420633493,2.553310684999815,7901,3094.4138707509355,18.15010758131882,10.782052904695608,4.46978759765625
209,0.1744513235964544,2.6253188679201963e-05,0.3242630932950351,0.9991584788143892,2.600581920999957,7901,3038.1661643490793,19.122136438425517,10.830654347550944,4.46685791015625
210,0.17851296835776417,2.5752681901246166e-05,0.3257939660360065,0.9991754885115112,2.582651792999968,7901,3059.258712852777,17.016073914694342,11.04126059992406,4.215030670166016
211,0.18134465628244534,2.525552591433462e-05,0.32731323602885004,0.9991923692892094,2.57317877100013,7901,3070.521212534751,16.63181875711935,11.319579800025313,4.215396881103516
212,0.17739017752473407,2.476178803347179e-05,0.3288207366505746,0.9992091192961174,2.561711856000329,7901,3084.265695805479,17.61549170991014,10.863055309454499,4.46685791015625
213,0.17775011957710174,2.4271535110850042e-05,0.33031630256897193,0.9992257366952108,2.5861463030005325,7901,3055.1249134022305,18.2356663713454,10.8821668143273,4.215641021728516
214,0.18032502320473323,2.378483352679775e-05,0.3317997697607494,0.9992422196640083,2.534478775000025,7901,3117.4062603857956,17.259081128971015,10.944057714213391,4.215396881103516
215,0.17655038162396386,2.3301749180791517e-05,0.33327097552951856,0.9992585663947724,2.588660854000409,7901,3052.157252577186,19.25174028603974,10.798253385647387,4.215702056884766
216,0.1794269861559855,2.2822347482533222e-05,0.33472975852363895,0.9992747750947071,2.583633256000212,7901,3058.096570653274,18.20035438552082,10.944057714213391,4.215030670166016
217,0.17891079102712498,2.23466933430937e-05,0.3361759587539137,0.9992908439861546,2.5642733849999786,7901,3081.184731011068,17.94405771421339,11.027971142893305,4.215396881103516
218,0.18195860754001172,2.1874851166123634e-05,0.33760941761113633,0.9993067713067904,2.5430495360005807,7901,3106.899762725737,16.463991899759524,10.979369700037969,4.215396881103516
219,0.17804534885682965,2.140688483913334e-05,0.33902997788348554,0.9993225553098165,2.5870456920001743,7901,3054.0627961972104,18.75117073788128,10.733451461840273,4.47198486328125
220,0.1820350497859201,2.0942857724842466e-05,0.3404374837737675,0.9993381942641529,2.5398813690007955,7901,3110.7752103824837,17.617137071256803,10.798253385647387,4.215396881103516
221,0.17805516370533842,2.0482832652600496e-05,0.34183178091650224,0.9993536864546279,2.5790594100008093,7901,3063.519967536351,18.52271864320972,10.846854828502721,4.215396881103516
222,0.1789909879620536,2.002687190987983e-05,0.3432127163948537,0.999369030182165,2.590501358000438,7901,3049.9887504782632,18.198709024174157,10.879255790406278,4.4691162109375
223,0.18075320524077615,1.957503723384193e-05,0.3445801387574006,0.9993842237639711,2.564528535000136,7901,3080.8781778673333,17.356284014681687,10.992659157068726,4.215396881103516
224,0.1782152254005698,1.91273898029781e-05,0.3459338980347461,0.9993992655337194,2.5259052849996806,7901,3127.987437581611,19.008733071763068,10.39324136185293,4.215396881103516
225,0.179658944073651,1.8683990228826017e-05,0.34727384575596604,0.9994141538417329,2.570342459999665,7901,3073.90945874233,17.717250980888494,10.963169219086192,4.46051025390625
226,0.1817170273554565,1.824489854776276e-05,0.34859983496489166,0.9994288870551654,2.5428606040004524,7901,3107.1306022713443,17.76585242374383,10.865966333375521,4.459228515625
227,0.18099057909401592,1.7810174212876046e-05,0.34991172023622713,0.9994434635581803,2.565861490000316,7901,3079.277673713801,17.63333755220858,11.025060118972283,4.46807861328125
228,0.17727626463707874,1.7379876085914112e-05,0.35120935769149875,0.9994578817521278,2.586949024000205,7901,3054.176919103982,19.41830148082521,10.817364890520187,4.46612548828125
229,0.1792590646649626,1.6954062429315902e-05,0.352492605014834,0.9994721400557204,2.579594208999879,7901,3062.884841512827,18.00594861409948,10.798253385647387,4.215641021728516
230,0.17879857733768387,1.6532790898322366e-05,0.3537613214685707,0.9994862369052063,2.576644963000035,7901,3066.390641107466,18.765725857486395,10.846854828502721,4.215641021728516
231,0.18098674013733548,1.611611853316982e-05,0.35501536790869126,0.999500170754541,2.568195531999663,7901,3076.4791471497024,17.02063029996203,10.979369700037969,4.215396881103516
232,0.17873618673213054,1.5704101751366804e-05,0.35625460680008353,0.9995139400755565,2.6161437060000026,7901,3020.0940345438316,18.2356663713454,11.011770661941526,4.216861724853516
233,0.18202017438915646,1.529679634005505e-05,0.3574789022316246,0.9995275433581292,2.571346227999129,7901,3072.7095067816267,17.388684976585242,11.008859638020503,4.46807861328125
234,0.18088019707620542,1.4894257448455929e-05,0.35868811993108635,0.9995409791103455,2.5415451919998304,7901,3108.738740853571,17.1942792051639,10.701050499936716,4.46966552734375
235,0.1783240465608794,1.449653958040328e-05,0.359882127279862,0.9995542458586651,2.533625005000431,7901,3118.4567504687443,19.494747500316414,10.458043285660043,4.216861724853516
236,0.18240734921416335,1.4103696586963488e-05,0.36106079332751023,0.9995673421480834,2.5653186769995955,7901,3079.9292387490173,16.625743576762435,11.223895709403873,4.215030670166016
237,0.18248029277077538,1.3715781659144138e-05,0.36222398880611734,0.9995802665422902,2.4810050050000427,7901,3184.5965582805684,17.43602075686622,10.639159600050627,4.215030670166016
238,0.178131723531046,1.333284732069187e-05,0.3633715861444742,0.9995930176238275,2.566159910999886,7901,3078.9195817970017,19.331477028224274,10.622959119098848,4.215641021728516
239,0.18220828761180555,1.2954945420980679e-05,0.3645034594820675,0.9996055939942452,2.536768160000065,7901,3114.592860547334,17.679027971142894,10.8821668143273,4.215396881103516
240,0.1788494568197897,1.258212712799155e-05,0.3656194846828833,0.9996179942742542,2.5613768940002046,7901,3084.6690381674725,18.96013162890773,10.652449057081382,4.216861724853516
241,0.1780870214393208,1.2214442921384216e-05,0.36671953934902124,0.999630217103878,2.5830756139994264,7901,3058.7567615826497,19.256296671307428,10.720162004809518,4.215152740478516
242,0.17855001151667352,1.1851942585662262e-05,0.36780350283411845,0.9996422611426014,2.5740226019997863,7901,3069.514616484574,19.057334514618404,10.749651942792052,4.215702056884766
243,0.17935788010007414,1.1494675203432262e-05,0.3688712562565811,0.9996541250695176,2.549847115000375,7901,3098.6171498359963,18.506518162257944,10.76585242374383,4.4686279296875
244,0.178657183612001,1.114268914875806e-05,0.36992268251262256,0.9996658075834736,2.588691087999905,7901,3052.121605635276,18.68927983799519,11.011770661941526,4.46685791015625
245,0.17931797620865714,1.0796032080610801e-05,0.3709576662891066,0.9996773074032123,2.6046513380006218,7901,3033.419438804793,18.310846728262245,11.011770661941526,4.215030670166016
246,0.1812123401627301,1.0454750936415969e-05,0.3719760940761939,0.9996886232675133,2.5670704690001003,7901,3077.827467306544,17.69649411466903,10.895456271358055,4.216861724853516
247,0.17736206982893485,1.0118891925698067e-05,0.37297785417979146,0.9996997539353311,2.5766519039998457,7901,3066.382380846611,19.57448424250095,10.622959119098848,4.215152740478516
248,0.18181550912601466,9.788500523823766e-06,0.37396283673380176,0.9997106981859312,2.5558771109999725,7901,3091.306685284559,17.1178331856727,11.07657258574864,4.215396881103516
249,0.17966899478334428,9.463621465844627e-06,0.37493093371217295,0.9997214548190242,2.541704521000611,7901,3108.5438668101187,18.570054423490696,10.671560561954182,4.4603271484375
250,0.1793646949964933,9.14429874043986e-06,0.37588203894074546,0.9997320226548971,2.5918421520000265,7901,3048.4109512236682,18.61865586634603,10.914567776230857,4.4696044921875
251,0.18082903909835615,8.83057558396038e-06,0.3768160481088975,0.9997424005345433,2.568487704999825,7901,3076.1291886349672,17.76585242374383,10.963169219086192,4.4691162109375
252,0.17873160335485308,8.522494474574453e-06,0.37773285878098406,0.9997525873197887,2.582318958999167,7901,3059.6530194171683,19.105935957473736,10.701050499936716,4.215030670166016
253,0.18026989559601597,8.220097126516249e-06,0.3786323704075721,0.9997625818934175,2.5845239690006565,7901,3057.0426487687155,18.279711428933048,10.895456271358055,4.215396881103516
254,0.18317247608457543,7.923424484437716e-06,0.37951448433646784,0.9997723831592941,2.5772491960005937,7901,3065.671729478417,16.486014428553347,11.141374509555753,4.216861724853516
255,0.18071530142994927,7.6325167178646e-06,0.3803791038235361,0.9997819900424837,2.532671976000529,7901,3119.630206702437,18.26515630932793,10.733451461840273,4.4691162109375
256,0.1814429074291971,7.347413215757582e-06,0.3812261340433111,0.9997914014893701,2.576663490000101,7901,3066.3685928191153,17.69522845209467,11.011770661941526,4.46051025390625
257,0.18099913935942855,7.0681525811789215e-06,0.3820554820993953,0.9998006164677711,2.546284461000141,7901,3102.952604477117,18.116440956840908,10.736362485761296,4.215641021728516
258,0.1798922197926031,6.794772626065627e-06,0.3828670570346487,0.9998096339670517,2.576179587000297,7901,3066.9445716709224,18.332869257056068,10.833565371471966,4.215396881103516
259,0.18179301049434418,6.527310366109738e-06,0.3836607698411635,0.9998184529982351,2.5421115219996864,7901,3108.046177999651,17.55524617137071,10.865966333375521,4.215396881103516
260,0.18240281786364612,6.265802015746355e-06,0.38443653347002626,0.9998270725941114,2.5178175359997113,7901,3138.0351780983488,17.24161498544488,10.687761042905962,4.215702056884766
261,0.17712054456423965,6.010282983250228e-06,0.38519426284086516,0.999835491809343,2.6149450040002193,7901,3021.4784585960406,19.288697633210987,10.80116440956841,4.46051025390625
262,0.17985498665850488,5.760787865941451e-06,0.38593387485118025,0.9998437097205687,2.5681822019996616,7901,3076.4951154353653,18.24731046702949,10.927857233261612,4.4696044921875
263,0.18163029481196552,5.517350445500972e-06,0.38665528838545826,0.9998517254265051,2.565834468000503,7901,3079.3101030235484,17.422731299835466,11.073661561827617,4.215030670166016
264,0.1805947827034518,5.2800036833965946e-06,0.38735842432406825,0.9998595380480452,2.525963543999751,7901,3127.9152934603,17.798253385647385,10.639159600050627,4.216861724853516
265,0.18177148410261862,5.048779716419913e-06,0.38804320555193944,0.9998671467283549,2.5231888480002453,7901,3131.3549940036955,17.636248576129603,10.687761042905962,4.46966552734375
266,0.1778997799317726,4.8237098523350784e-06,0.3887095569670181,0.9998745506329668,2.538941107000028,7901,3111.9272432969883,18.977977471206177,10.587647133274269,4.215641021728516
267,0.18134118224673446,4.604824565639633e-06,0.3893574054885046,0.9998817489498723,2.5867515280006046,7901,3054.410102584137,18.08403999493735,11.011770661941526,4.459228515625
268,0.1806986951051732,4.3921534934383e-06,0.3899866800648684,0.9998887408896097,2.58572815000025,7901,3055.6189752581827,17.876344766485254,11.073661561827617,4.47198486328125
269,0.17974134238969372,4.185725431430148e-06,0.3905973116816402,0.9998955256853516,2.588352267999653,7901,3052.521133881866,18.474117200354385,10.895456271358055,4.216861724853516
270,0.1822913316096283,3.985568330009563e-06,0.3911892333689812,0.9999021025929887,2.5556139419995816,7901,3091.6250182208832,17.11327680040501,11.025060118972283,4.216861724853516
271,0.18089903860722234,3.7917092904818543e-06,0.3917623802090279,0.9999084708912114,2.5287633329999153,7901,3124.4521370953717,17.65244905708138,10.8821668143273,4.215396881103516
272,0.18112752038441857,3.6041745613936574e-06,0.3923166893430118,0.999914629881589,2.554369790999772,7901,3093.1308488844816,17.421085938488797,10.684850018984939,4.46087646484375
273,0.18085988860404306,3.422989534978914e-06,0.3928520999781532,0.9999205788886462,2.5460969149999073,7901,3103.181168577115,18.041260599924062,10.687761042905962,4.215030670166016
274,0.18040564282078364,3.24817874372077e-06,0.3933685533943286,0.999926317259937,2.5841953180006385,7901,3057.431435218647,17.992659157068726,10.8821668143273,4.215641021728516
275,0.18198332411173762,3.0797658570298323e-06,0.3938659929505109,0.9999318443661168,2.550808206000511,7901,3097.4496559222757,17.471332742690798,10.846854828502721,4.214908599853516
276,0.18158808944082278,2.917773678039374e-06,0.39434436409098106,0.9999371596010109,2.566861083999356,7901,3078.078533057842,17.29312745222124,11.025060118972283,4.4603271484375
277,0.1812193602693185,2.7622241405177484e-06,0.3948036143513117,0.9999422623816813,2.570966704000057,7901,3073.163097642289,17.409441842804707,10.979369700037969,4.215152740478516
278,0.1795546177304586,2.6131383058985596e-06,0.3952436933641208,0.9999471521484903,2.5606357549995664,7901,3085.5618510260697,18.008859638020503,10.914567776230857,4.46966552734375
279,0.17968234683294687,2.4705363604289706e-06,0.39566455286459584,0.9999518283651622,2.5520118039994486,7901,3095.988814635478,18.182508543222376,10.749651942792052,4.216861724853516
280,0.17705581700171177,2.3344376124364343e-06,0.39606614669578694,0.999956290518842,2.589938156000244,7901,3050.6519940236194,20.045563852676878,10.539045690418934,4.46807861328125
281,0.17972289293970492,2.204860489714402e-06,0.39644843081366926,0.9999605381201518,2.5660694779999176,7901,3079.0280885762727,18.376914314643717,10.927857233261612,4.215030670166016
282,0.18287605967774842,2.0818225370271246e-06,0.39681136329197325,0.9999645707032442,2.5445297769992976,7901,3105.09237165126,16.826224528540692,11.027971142893305,4.215396881103516
283,0.17953875142062048,1.9653404137341595e-06,0.39715490432678296,0.9999683878258532,2.5316190630001074,7901,3120.927676471547,18.91026452347804,10.622959119098848,4.46051025390625
284,0.18020904636574672,1.855429891534639e-06,0.3974790162409015,0.9999719890693434,2.555130149999968,7901,3092.2103909267003,17.922035185419567,10.833565371471966,4.216861724853516
285,0.1815480992958042,1.7521058523318048e-06,0.3977836634879828,0.9999753740387554,2.548334817000068,7901,3100.456010447307,16.918871028983673,11.04126059992406,4.215396881103516
286,0.17874579983313707,1.6553822862179939e-06,0.39806881265643085,0.9999785423628492,2.596890376000374,7901,3042.4849939829965,18.45665105682825,10.963169219086192,4.215702056884766
287,0.18021070578101012,1.565272289580368e-06,0.3983344324730633,0.9999814936941451,2.5602057509995575,7901,3086.080092162626,17.66864953803316,10.817364890520187,4.46807861328125
288,0.17629389513702184,1.4817880633276749e-06,0.39858049380654176,0.9999842277089616,2.59825624000041,7901,3040.8856056470986,19.54334894317175,10.733451461840273,4.215702056884766
289,0.1802169107143041,1.4049409112382203e-06,0.3988069696705665,0.9999867441074507,2.5624519479997616,7901,3083.374892617005,17.889381091001137,10.835084166561195,4.215702056884766
290,0.18029742063962723,1.3347412384293648e-06,0.3990138352268361,0.9999890426136315,2.5726338679996843,7901,3071.1715717803686,17.98810277180104,10.944057714213391,4.215702056884766
291,0.18124945157729377,1.271198549948642e-06,0.3992010677877718,0.9999911229754197,2.566240244000255,7901,3078.8231999993586,17.016073914694342,10.992659157068726,4.217174530029297
292,0.18035631522266582,1.2143214494867942e-06,0.3993686468190055,0.9999929849646556,2.540287869000167,7901,3110.2774202947944,17.50664472851538,10.833565371471966,4.215030670166016
293,0.18005112911188034,1.1641176382128071e-06,0.39951655394163177,0.9999946283771293,2.5748593719999917,7901,3068.5170949211843,18.051639033033794,10.80116440956841,4.468994140625
294,0.17958167586850451,1.1205939137312026e-06,0.3996447729342236,0.9999960530326025,2.606734848999622,7901,3030.9948873519456,18.35944817111758,10.963169219086192,4.215396881103516
295,0.17931124822216205,1.0837561691616127e-06,0.39975328973461166,0.999997258774829,2.5481173070002114,7901,3100.7206686655672,18.52727502847741,10.671560561954182,4.215702056884766
296,0.18043969786969818,1.053609392340861e-06,0.39984209244142627,0.9999982454715715,2.5313148770001135,7901,3121.3027157504616,18.346158714086826,10.652449057081382,4.215152740478516
297,0.18082467763163804,1.0301576651476202e-06,0.39991117131540255,0.9999990130146156,2.565942676999839,7901,3079.1802446803044,17.43602075686622,10.914567776230857,4.215396881103516
298,0.17737393559850992,1.0134041629497022e-06,0.3999605187804491,0.9999995613197827,2.591165302000263,7901,3049.2072404260675,19.820402480698647,10.782052904695608,4.47198486328125
299,0.1809469748714154,1.0033511541741367e-06,0.39999012942447826,0.9999998903269387,2.546272253999632,7901,3102.967480240682,16.77306670041767,10.814453866599164,4.215152740478516
300,0.1802402709503141,1e-06,0.4,1.0,2.594330357999752,7901,3045.487239370598,17.43602075686622,11.125174028603974,4.215396881103516
