sample_id,fold,sample_index,degradation,strength,target_side,vif
fold3_2500,3,2500,resolution,4.0,64,0.4948547781
fold2_1264,2,1264,resolution,4.0,64,0.4351339936
fold3_0823,3,823,resolution,4.0,64,0.4246604443
fold2_1270,2,1270,resolution,4.0,64,0.4524646997
fold1_0639,1,639,resolution,4.0,64,0.4585060477
fold3_1572,3,1572,resolution,4.0,64,0.6644461751
fold1_2067,1,2067,resolution,4.0,64,0.4173185229
fold2_1089,2,1089,resolution,4.0,64,0.5945551991
fold1_1963,1,1963,resolution,4.0,64,0.7281679511
fold2_0800,2,800,resolution,4.0,64,0.4810547829
fold3_2372,3,2372,resolution,4.0,64,0.4296316504
fold3_1213,3,1213,resolution,4.0,64,0.413092643
fold2_2239,2,2239,resolution,4.0,64,0.4753490984
fold1_2450,1,2450,resolution,4.0,64,0.5731988549
fold2_1959,2,1959,resolution,4.0,64,0.3721936345
fold1_1162,1,1162,resolution,4.0,64,0.3527574241
fold2_1731,2,1731,resolution,4.0,64,0.7698559761
fold3_2002,3,2002,resolution,4.0,64,0.3370680511
fold2_1068,2,1068,resolution,4.0,64,0.3779371977
fold2_2193,2,2193,resolution,4.0,64,0.3984056413
fold2_2398,2,2398,resolution,4.0,64,0.5021893978
fold1_2173,1,2173,resolution,4.0,64,0.4524305165
fold1_2430,1,2430,resolution,4.0,64,0.425222218
fold2_2429,2,2429,resolution,4.0,64,0.4036419094
fold2_2244,2,2244,resolution,4.0,64,0.421231389
fold3_2456,3,2456,resolution,4.0,64,0.447268635
fold2_2311,2,2311,resolution,4.0,64,0.5127797723
fold2_1128,2,1128,resolution,4.0,64,0.4210451543
fold2_1082,2,1082,resolution,4.0,64,0.507876575
fold1_1292,1,1292,resolution,4.0,64,0.4002764225
fold3_2164,3,2164,resolution,4.0,64,0.5264645219
fold1_0651,1,651,resolution,4.0,64,0.5669058561
fold1_1332,1,1332,resolution,4.0,64,0.3813040853
fold2_1205,2,1205,resolution,4.0,64,0.3943385482
fold2_2322,2,2322,resolution,4.0,64,0.4032189846
fold3_2544,3,2544,resolution,4.0,64,0.3193544149
fold1_1049,1,1049,resolution,4.0,64,0.4735434055
fold2_2102,2,2102,resolution,4.0,64,0.3439051211
fold3_1696,3,1696,resolution,4.0,64,0.3590988815
fold3_0930,3,930,resolution,4.0,64,0.3443117142
fold1_1346,1,1346,resolution,4.0,64,0.340911299
fold1_2225,1,2225,resolution,4.0,64,0.4327048063
fold1_0722,1,722,resolution,4.0,64,0.5224061608
fold3_0852,3,852,resolution,4.0,64,0.5437496305
fold2_2117,2,2117,resolution,4.0,64,0.362822175
fold1_2483,1,2483,resolution,4.0,64,0.4129294753
fold3_1523,3,1523,resolution,4.0,64,0.8877276778
fold2_2122,2,2122,resolution,4.0,64,0.4017777741
fold3_2230,3,2230,resolution,4.0,64,0.3875902593
fold2_2126,2,2126,resolution,4.0,64,0.4392943978
fold3_2069,3,2069,resolution,4.0,64,0.4800472856
fold3_2437,3,2437,resolution,4.0,64,0.4714232981
fold2_1869,2,1869,resolution,4.0,64,0.3430838585
fold2_0928,2,928,resolution,4.0,64,0.4581615925
fold3_1500,3,1500,resolution,4.0,64,0.4208420813
fold3_0006,3,6,resolution,4.0,64,0.5944702625
fold2_2382,2,2382,resolution,4.0,64,0.495539248
fold1_1564,1,1564,resolution,4.0,64,0.4452944398
fold3_2590,3,2590,resolution,4.0,64,0.4122671783
fold1_1633,1,1633,resolution,4.0,64,0.3196916282
fold2_0798,2,798,resolution,4.0,64,0.4699646831
fold2_1088,2,1088,resolution,4.0,64,0.5586633086
fold1_1095,1,1095,resolution,4.0,64,0.4156016707
fold2_2266,2,2266,resolution,4.0,64,0.3894387782
fold2_2240,2,2240,resolution,4.0,64,0.4592393637
fold3_1267,3,1267,resolution,4.0,64,0.4373783469
fold2_1367,2,1367,resolution,4.0,64,0.4436503947
fold3_2059,3,2059,resolution,4.0,64,0.4542885125
fold1_1770,1,1770,resolution,4.0,64,0.5367906094
fold2_1997,2,1997,resolution,4.0,64,0.3553569615
fold1_2148,1,2148,resolution,4.0,64,0.3574214578
fold2_2028,2,2028,resolution,4.0,64,0.3260418475
fold3_0882,3,882,resolution,4.0,64,0.4311206341
fold3_2389,3,2389,resolution,4.0,64,0.4209311306
fold3_2519,3,2519,resolution,4.0,64,0.4569096863
fold3_1446,3,1446,resolution,4.0,64,0.3794445395
fold1_2561,1,2561,resolution,4.0,64,0.5173930526
fold2_0823,2,823,resolution,4.0,64,0.3935449719
fold1_1769,1,1769,resolution,4.0,64,0.5145366192
fold3_1298,3,1298,resolution,4.0,64,0.4000273049
fold3_2022,3,2022,resolution,4.0,64,0.4090882838
fold3_2024,3,2024,resolution,4.0,64,0.3927988112
fold1_2577,1,2577,resolution,4.0,64,0.4484305978
fold2_1479,2,1479,resolution,4.0,64,0.5190498233
fold3_2452,3,2452,resolution,4.0,64,0.3576758206
fold3_2206,3,2206,resolution,4.0,64,0.379206866
fold3_2629,3,2629,resolution,4.0,64,0.377152741
fold1_0440,1,440,resolution,4.0,64,0.6237223148
fold1_1336,1,1336,resolution,4.0,64,0.4080680907
fold3_1282,3,1282,resolution,4.0,64,0.3678503335
fold1_2431,1,2431,resolution,4.0,64,0.3848556876
fold3_2254,3,2254,resolution,4.0,64,0.3678060174
fold3_1406,3,1406,resolution,4.0,64,0.4677833021
fold2_1849,2,1849,resolution,4.0,64,0.4039411843
fold3_2257,3,2257,resolution,4.0,64,0.3484576941
fold2_0832,2,832,resolution,4.0,64,0.3384329081
fold2_0923,2,923,resolution,4.0,64,0.4225458503
fold1_1699,1,1699,resolution,4.0,64,0.3420020044
fold3_0863,3,863,resolution,4.0,64,0.4364897907
fold1_1619,1,1619,resolution,4.0,64,0.3717320561
fold2_1978,2,1978,resolution,4.0,64,0.5475901961
fold2_1137,2,1137,resolution,4.0,64,0.4019835293
fold3_2615,3,2615,resolution,4.0,64,0.4252381027
fold1_2470,1,2470,resolution,4.0,64,0.6129660606
fold1_2332,1,2332,resolution,4.0,64,0.4659126103
fold1_1298,1,1298,resolution,4.0,64,0.4196495712
fold3_1058,3,1058,resolution,4.0,64,0.3896987438
fold3_2595,3,2595,resolution,4.0,64,0.355019182
fold3_0825,3,825,resolution,4.0,64,0.5287293792
fold2_1286,2,1286,resolution,4.0,64,0.4314337373
fold2_1905,2,1905,resolution,4.0,64,0.3778681159
fold1_1296,1,1296,resolution,4.0,64,0.4148667455
fold3_2228,3,2228,resolution,4.0,64,0.4115596414
fold2_0917,2,917,resolution,4.0,64,0.4528746903
fold2_2260,2,2260,resolution,4.0,64,0.290697217
fold2_0920,2,920,resolution,4.0,64,0.4434296489
fold3_2596,3,2596,resolution,4.0,64,0.3591141403
fold3_2144,3,2144,resolution,4.0,64,0.351788789
fold2_2329,2,2329,resolution,4.0,64,0.3965698779
fold3_2434,3,2434,resolution,4.0,64,0.4440123141
fold1_0083,1,83,resolution,4.0,64,0.6535704732
fold3_0950,3,950,resolution,4.0,64,0.408735007
fold3_2152,3,2152,resolution,4.0,64,0.3338602781
fold3_0936,3,936,resolution,4.0,64,0.3717515171
fold3_1601,3,1601,resolution,4.0,64,0.3858000934
fold3_2427,3,2427,resolution,4.0,64,0.4112338424
fold3_2349,3,2349,resolution,4.0,64,0.4068161845
fold3_0182,3,182,resolution,4.0,64,0.5859094262
fold1_2112,1,2112,resolution,4.0,64,0.3767639697
fold3_0949,3,949,resolution,4.0,64,0.4761222899
fold1_1039,1,1039,resolution,4.0,64,0.4163906574
fold1_2427,1,2427,resolution,4.0,64,0.2599118948
fold1_1091,1,1091,resolution,4.0,64,0.4102487564
fold3_2176,3,2176,resolution,4.0,64,0.3614868224
fold2_0023,2,23,resolution,4.0,64,0.5350972414
fold1_1012,1,1012,resolution,4.0,64,0.395387888
fold3_2424,3,2424,resolution,4.0,64,0.4210892618
fold1_2291,1,2291,resolution,4.0,64,0.3609516323
fold1_2216,1,2216,resolution,4.0,64,0.3774553835
fold1_2354,1,2354,resolution,4.0,64,0.3800262511
fold3_1206,3,1206,resolution,4.0,64,0.4158142805
fold2_2125,2,2125,resolution,4.0,64,0.4076635242
fold2_0673,2,673,resolution,4.0,64,0.639110148
fold3_1013,3,1013,resolution,4.0,64,0.4304801524
fold1_2254,1,2254,resolution,4.0,64,0.3466671109
fold2_2245,2,2245,resolution,4.0,64,0.6207288504
fold3_2465,3,2465,resolution,4.0,64,0.6413536668
fold2_2020,2,2020,resolution,4.0,64,0.4109164774
fold3_2139,3,2139,resolution,4.0,64,0.4349521399
fold2_1583,2,1583,resolution,4.0,64,0.8960741758
fold3_2055,3,2055,resolution,4.0,64,0.4363285303
fold3_1600,3,1600,resolution,4.0,64,0.3665193617
fold2_1225,2,1225,resolution,4.0,64,0.3930359185
fold3_2195,3,2195,resolution,4.0,64,0.3827408254
fold3_1755,3,1755,resolution,4.0,64,0.7961937785
fold1_2449,1,2449,resolution,4.0,64,0.6179710031
fold1_1447,1,1447,resolution,4.0,64,0.455360204
fold1_1787,1,1787,resolution,4.0,64,0.5467719436
fold3_1372,3,1372,resolution,4.0,64,0.4229898453
fold3_2561,3,2561,resolution,4.0,64,0.5331726074
fold3_0978,3,978,resolution,4.0,64,0.3578618467
fold3_0915,3,915,resolution,4.0,64,0.3755147457
fold2_2276,2,2276,resolution,4.0,64,0.3998813033
fold1_1425,1,1425,resolution,4.0,64,0.3589647114
fold2_1337,2,1337,resolution,4.0,64,0.4399669468
fold2_2120,2,2120,resolution,4.0,64,0.3633236289
fold1_0881,1,881,resolution,4.0,64,0.4426191449
fold3_1405,3,1405,resolution,4.0,64,0.7158094049
fold3_0143,3,143,resolution,4.0,64,0.510338366
fold2_0873,2,873,resolution,4.0,64,0.3642439842
fold1_2484,1,2484,resolution,4.0,64,0.4215095639
fold2_2370,2,2370,resolution,4.0,64,0.399448663
fold2_2296,2,2296,resolution,4.0,64,0.6077178717
fold1_2329,1,2329,resolution,4.0,64,0.3149926066
fold1_2507,1,2507,resolution,4.0,64,0.324667573
fold2_1224,2,1224,resolution,4.0,64,0.4339409471
fold1_1089,1,1089,resolution,4.0,64,0.3488334119
fold3_2392,3,2392,resolution,4.0,64,0.3887398243
fold3_1030,3,1030,resolution,4.0,64,0.4448431432
fold2_2288,2,2288,resolution,4.0,64,0.6231633425
fold2_2284,2,2284,resolution,4.0,64,0.4172171354
fold3_2495,3,2495,resolution,4.0,64,0.4387603998
fold3_2487,3,2487,resolution,4.0,64,0.524467051
fold1_1083,1,1083,resolution,4.0,64,0.3983619809
fold3_2270,3,2270,resolution,4.0,64,0.4070928693
fold1_0879,1,879,resolution,4.0,64,0.4115299881
fold3_0766,3,766,resolution,4.0,64,0.3860484362
fold3_1273,3,1273,resolution,4.0,64,0.3432645202
fold3_2565,3,2565,resolution,4.0,64,0.5466284752
fold3_2409,3,2409,resolution,4.0,64,0.4298958778
fold3_1209,3,1209,resolution,4.0,64,0.432290107
fold3_0976,3,976,resolution,4.0,64,0.391251564
fold3_1608,3,1608,resolution,4.0,64,0.4276473522
fold3_2582,3,2582,resolution,4.0,64,0.4053688347
fold1_2510,1,2510,resolution,4.0,64,0.3298355043
fold2_1841,2,1841,resolution,4.0,64,0.360406518
fold1_2328,1,2328,resolution,4.0,64,0.3382037878
fold2_2014,2,2014,resolution,4.0,64,0.4548709989
fold2_2241,2,2241,resolution,4.0,64,0.4299985468
fold2_1376,2,1376,resolution,4.0,64,0.3804341853
fold1_2544,1,2544,resolution,4.0,64,0.502809763
fold1_0917,1,917,resolution,4.0,64,0.3878153563
fold2_1478,2,1478,resolution,4.0,64,0.6335351467
fold2_1473,2,1473,resolution,4.0,64,1.217503309
fold3_2599,3,2599,resolution,4.0,64,0.3713965714
fold3_1979,3,1979,resolution,4.0,64,0.3514995873
fold1_2102,1,2102,resolution,4.0,64,0.3463464975
fold1_2218,1,2218,resolution,4.0,64,0.3701033592
fold2_1381,2,1381,resolution,4.0,64,0.3675565422
fold2_1935,2,1935,resolution,4.0,64,0.4488867819
fold1_1341,1,1341,resolution,4.0,64,0.3851592541
fold1_0703,1,703,resolution,4.0,64,0.538985908
fold1_2404,1,2404,resolution,4.0,64,0.4163492918
fold2_0925,2,925,resolution,4.0,64,0.4132338166
fold2_1243,2,1243,resolution,4.0,64,0.4530772865
fold3_2630,3,2630,resolution,4.0,64,0.3544016182
fold1_1928,1,1928,resolution,4.0,64,0.7787213922
fold2_0922,2,922,resolution,4.0,64,0.4419520497
fold2_1838,2,1838,resolution,4.0,64,0.3691807389
fold1_2588,1,2588,resolution,4.0,64,0.4029487669
fold3_0869,3,869,resolution,4.0,64,0.3983645439
fold1_0972,1,972,resolution,4.0,64,0.4152381718
fold1_2439,1,2439,resolution,4.0,64,0.3949234784
fold3_2515,3,2515,resolution,4.0,64,0.4601869881
fold3_2379,3,2379,resolution,4.0,64,0.5930835009
fold1_2575,1,2575,resolution,4.0,64,0.4608620107
fold2_0865,2,865,resolution,4.0,64,0.3504287601
fold2_1918,2,1918,resolution,4.0,64,0.390594244
fold3_2421,3,2421,resolution,4.0,64,0.4159079194
fold1_0919,1,919,resolution,4.0,64,0.3895852864
fold1_2359,1,2359,resolution,4.0,64,0.4791404605
fold1_2117,1,2117,resolution,4.0,64,0.3987948
fold1_0937,1,937,resolution,4.0,64,0.4005856812
fold1_1789,1,1789,resolution,4.0,64,0.5920422077
fold2_0772,2,772,resolution,4.0,64,0.5616153479
fold2_0747,2,747,resolution,4.0,64,0.4114975035
fold1_2261,1,2261,resolution,4.0,64,0.3504594564
fold3_0826,3,826,resolution,4.0,64,0.5313967466
fold3_2425,3,2425,resolution,4.0,64,0.4370699227
fold3_2453,3,2453,resolution,4.0,64,0.3539101481
fold3_1584,3,1584,resolution,4.0,64,0.3809505701
fold2_0957,2,957,resolution,4.0,64,0.4704196751
fold2_0811,2,811,resolution,4.0,64,0.4098846614
fold2_2477,2,2477,resolution,4.0,64,0.3886282146
fold1_2385,1,2385,resolution,4.0,64,0.403055191
fold1_1623,1,1623,resolution,4.0,64,0.4022968709
fold3_2219,3,2219,resolution,4.0,64,0.4442249238
fold2_1050,2,1050,resolution,4.0,64,0.3771585524
fold2_0215,2,215,resolution,4.0,64,0.5333433151
fold1_1351,1,1351,resolution,4.0,64,0.4415346086
fold1_0955,1,955,resolution,4.0,64,0.3225618899
fold1_0853,1,853,resolution,4.0,64,0.4143564999
fold2_1476,2,1476,resolution,4.0,64,0.6338447928
fold3_2399,3,2399,resolution,4.0,64,0.6511696577
fold2_2251,2,2251,resolution,4.0,64,0.3032571971
fold3_1104,3,1104,resolution,4.0,64,0.360419631
fold3_2410,3,2410,resolution,4.0,64,0.4945718646
fold2_0985,2,985,resolution,4.0,64,0.4193843305
fold3_0816,3,816,resolution,4.0,64,0.5773560405
fold1_2571,1,2571,resolution,4.0,64,0.5760880709
fold1_2365,1,2365,resolution,4.0,64,0.5659986138
fold1_1654,1,1654,resolution,4.0,64,0.4244560301
fold1_1947,1,1947,resolution,4.0,64,0.7541069388
fold2_1955,2,1955,resolution,4.0,64,0.3491156697
fold2_2137,2,2137,resolution,4.0,64,0.3523716331
fold2_1861,2,1861,resolution,4.0,64,0.3428259492
fold2_0608,2,608,resolution,4.0,64,0.5558761954
fold2_1510,2,1510,resolution,4.0,64,0.4711495042
fold3_2597,3,2597,resolution,4.0,64,0.3651516736
fold2_1187,2,1187,resolution,4.0,64,0.4710206091
fold2_2169,2,2169,resolution,4.0,64,0.3239547014
fold1_0475,1,475,resolution,4.0,64,0.5380697846
fold3_2540,3,2540,resolution,4.0,64,0.3340473175
fold3_1320,3,1320,resolution,4.0,64,0.4334998727
fold3_1050,3,1050,resolution,4.0,64,0.5018529296
fold1_2308,1,2308,resolution,4.0,64,0.3895697296
fold1_2227,1,2227,resolution,4.0,64,0.4227912724
fold3_0984,3,984,resolution,4.0,64,0.339137584
fold1_2304,1,2304,resolution,4.0,64,0.4082666337
fold2_1862,2,1862,resolution,4.0,64,0.334181726
fold2_2165,2,2165,resolution,4.0,64,0.3684223294
fold1_1310,1,1310,resolution,4.0,64,0.4095249772
fold3_0933,3,933,resolution,4.0,64,0.3596442938
fold1_1105,1,1105,resolution,4.0,64,0.3976137936
fold1_2444,1,2444,resolution,4.0,64,0.4691793025
fold3_0961,3,961,resolution,4.0,64,0.3475469947
fold1_1786,1,1786,resolution,4.0,64,0.4531231821
fold1_2257,1,2257,resolution,4.0,64,0.3480062783
fold1_1427,1,1427,resolution,4.0,64,0.4568283856
fold1_0443,1,443,resolution,4.0,64,0.5282766223
fold2_2337,2,2337,resolution,4.0,64,0.4523943961
fold3_2600,3,2600,resolution,4.0,64,0.359847784
fold2_2421,2,2421,resolution,4.0,64,0.5659092069
fold2_0807,2,807,resolution,4.0,64,0.4186908901
fold2_1807,2,1807,resolution,4.0,64,0.6252915859
fold1_1273,1,1273,resolution,4.0,64,0.3876767159
fold3_2678,3,2678,resolution,4.0,64,0.3775400221
fold2_1596,2,1596,resolution,4.0,64,0.8510855436
fold2_2247,2,2247,resolution,4.0,64,0.824498415
fold1_2315,1,2315,resolution,4.0,64,0.3291899562
fold3_2236,3,2236,resolution,4.0,64,0.3502752185
fold1_1575,1,1575,resolution,4.0,64,0.5326843858
fold3_1526,3,1526,resolution,4.0,64,0.3269825578
fold1_2452,1,2452,resolution,4.0,64,0.5961307883
fold2_0812,2,812,resolution,4.0,64,0.3989408612
fold1_2493,1,2493,resolution,4.0,64,0.4270585179
fold3_0828,3,828,resolution,4.0,64,0.4052051008
fold2_1501,2,1501,resolution,4.0,64,0.3777981997
fold1_2124,1,2124,resolution,4.0,64,0.3406342268
fold3_2167,3,2167,resolution,4.0,64,0.510002315
fold2_2282,2,2282,resolution,4.0,64,0.433573544
fold3_1424,3,1424,resolution,4.0,64,0.3703823984
fold3_2233,3,2233,resolution,4.0,64,0.3838283718
fold3_2557,3,2557,resolution,4.0,64,0.6795253158
fold2_0791,2,791,resolution,4.0,64,0.3951432407
fold3_2359,3,2359,resolution,4.0,64,0.4751160145
fold3_2393,3,2393,resolution,4.0,64,0.439928472
fold1_2496,1,2496,resolution,4.0,64,0.4501627088
fold1_1286,1,1286,resolution,4.0,64,0.4175370038
fold2_2035,2,2035,resolution,4.0,64,0.3711546659
fold2_1986,2,1986,resolution,4.0,64,0.3855892718
fold2_0182,2,182,resolution,4.0,64,0.5483760834
fold2_2422,2,2422,resolution,4.0,64,0.5964211226
fold1_1221,1,1221,resolution,4.0,64,0.4854997396
fold1_2487,1,2487,resolution,4.0,64,0.4621946812
fold1_0024,1,24,resolution,4.0,64,0.5144820213
fold2_2420,2,2420,resolution,4.0,64,0.5662779808
fold3_0389,3,389,resolution,4.0,64,0.6129729152
fold2_1784,2,1784,resolution,4.0,64,0.8246562481
fold3_1412,3,1412,resolution,4.0,64,0.4171407223
fold1_2437,1,2437,resolution,4.0,64,0.3942381442
fold2_0956,2,956,resolution,4.0,64,0.4889048338
fold2_2052,2,2052,resolution,4.0,64,0.356815666
fold3_2130,3,2130,resolution,4.0,64,0.4303795695
fold2_0824,2,824,resolution,4.0,64,0.5669065714
fold1_2300,1,2300,resolution,4.0,64,0.5056111813
fold3_1597,3,1597,resolution,4.0,64,0.3773883879
fold1_2529,1,2529,resolution,4.0,64,0.4655280709
fold3_1452,3,1452,resolution,4.0,64,0.4774029851
fold2_0856,2,856,resolution,4.0,64,0.4507082701
fold2_1179,2,1179,resolution,4.0,64,0.3775690198
fold1_1213,1,1213,resolution,4.0,64,0.3809369206
fold1_2364,1,2364,resolution,4.0,64,0.380576551
fold1_0094,1,94,resolution,4.0,64,0.5565693974
fold1_2440,1,2440,resolution,4.0,64,0.3808964789
fold3_0939,3,939,resolution,4.0,64,0.3476831615
fold2_0863,2,863,resolution,4.0,64,0.3514758348
fold1_1661,1,1661,resolution,4.0,64,0.4859784245
fold2_0495,2,495,resolution,4.0,64,0.5692969561
fold3_1433,3,1433,resolution,4.0,64,0.4339843094
fold2_0847,2,847,resolution,4.0,64,0.4537186623
fold2_2328,2,2328,resolution,4.0,64,0.4147791564
fold2_1009,2,1009,resolution,4.0,64,0.3680691421
fold3_2448,3,2448,resolution,4.0,64,0.4788792431
fold1_2495,1,2495,resolution,4.0,64,0.4545238614
fold1_2195,1,2195,resolution,4.0,64,0.3235775828
fold1_0974,1,974,resolution,4.0,64,0.4274755418
fold2_0046,2,46,resolution,4.0,64,0.5413100719
fold2_2064,2,2064,resolution,4.0,64,0.2965909243
fold3_2646,3,2646,resolution,4.0,64,0.4114221931
fold1_2327,1,2327,resolution,4.0,64,0.3346076012
fold2_2217,2,2217,resolution,4.0,64,0.3781562746
fold2_2134,2,2134,resolution,4.0,64,0.4146946669
fold2_1251,2,1251,resolution,4.0,64,0.3851964772
fold1_0046,1,46,resolution,4.0,64,0.5366926193
fold1_2589,1,2589,resolution,4.0,64,0.480808109
fold2_1363,2,1363,resolution,4.0,64,0.3877853155
fold3_1127,3,1127,resolution,4.0,64,0.3652977943
fold2_1156,2,1156,resolution,4.0,64,0.4033854306
fold1_2341,1,2341,resolution,4.0,64,0.3943042457
fold3_0997,3,997,resolution,4.0,64,0.3731808364
fold2_2263,2,2263,resolution,4.0,64,0.2638224363
fold3_1196,3,1196,resolution,4.0,64,0.405320853
fold3_1651,3,1651,resolution,4.0,64,0.2997533381
fold1_2481,1,2481,resolution,4.0,64,0.4294047058
fold2_1892,2,1892,resolution,4.0,64,0.4670209587
fold1_1062,1,1062,resolution,4.0,64,0.309058398
fold2_0904,2,904,resolution,4.0,64,0.3662513494
fold3_1570,3,1570,resolution,4.0,64,0.6674527526
fold2_0866,2,866,resolution,4.0,64,0.3399039805
fold3_2223,3,2223,resolution,4.0,64,0.4188987315
fold3_2336,3,2336,resolution,4.0,64,0.4125517607
fold3_2627,3,2627,resolution,4.0,64,0.3601369262
fold1_1806,1,1806,resolution,4.0,64,0.5200040936
fold3_1097,3,1097,resolution,4.0,64,0.3564349711
fold3_2212,3,2212,resolution,4.0,64,0.46765697
fold3_2153,3,2153,resolution,4.0,64,0.3190329671
fold2_2270,2,2270,resolution,4.0,64,0.4666069746
fold1_1899,1,1899,resolution,4.0,64,0.8003682494
fold1_2223,1,2223,resolution,4.0,64,0.4310818911
fold2_1412,2,1412,resolution,4.0,64,0.4064861834
fold1_0211,1,211,resolution,4.0,64,0.6371887326
fold3_1573,3,1573,resolution,4.0,64,0.4941422641
fold2_2343,2,2343,resolution,4.0,64,0.4345843196
fold2_1891,2,1891,resolution,4.0,64,0.4724653065
fold2_1011,2,1011,resolution,4.0,64,0.367733568
fold2_1494,2,1494,resolution,4.0,64,0.4462217093
fold2_2164,2,2164,resolution,4.0,64,0.3533302248
fold1_2569,1,2569,resolution,4.0,64,0.5863463879
fold3_0983,3,983,resolution,4.0,64,0.381534636
fold3_2345,3,2345,resolution,4.0,64,0.6013994217
fold1_0956,1,956,resolution,4.0,64,0.3048912585
fold3_2138,3,2138,resolution,4.0,64,0.4348877668
fold1_2323,1,2323,resolution,4.0,64,0.3409267366
fold3_1862,3,1862,resolution,4.0,64,1.547618151
fold3_1072,3,1072,resolution,4.0,64,0.4235567451
fold1_2177,1,2177,resolution,4.0,64,0.3521724045
fold1_1898,1,1898,resolution,4.0,64,0.7691761255
fold1_1179,1,1179,resolution,4.0,64,0.3474868834
fold1_2425,1,2425,resolution,4.0,64,0.2643156052
fold3_2504,3,2504,resolution,4.0,64,0.5169531107
fold3_2545,3,2545,resolution,4.0,64,0.3193740845
fold3_0086,3,86,resolution,4.0,64,0.5037310123
fold3_2542,3,2542,resolution,4.0,64,0.3234418035
fold3_2239,3,2239,resolution,4.0,64,0.3816894591
fold3_2004,3,2004,resolution,4.0,64,0.3324685097
fold1_2383,1,2383,resolution,4.0,64,0.4044156075
fold3_1670,3,1670,resolution,4.0,64,0.3423076272
fold3_2121,3,2121,resolution,4.0,64,0.3896627128
fold1_1551,1,1551,resolution,4.0,64,0.4151695371
fold1_2501,1,2501,resolution,4.0,64,0.4521406889
fold3_1083,3,1083,resolution,4.0,64,0.3755639493
fold2_1238,2,1238,resolution,4.0,64,0.4466522038
fold2_2034,2,2034,resolution,4.0,64,0.3470987976
fold3_2271,3,2271,resolution,4.0,64,0.4037396908
fold2_2203,2,2203,resolution,4.0,64,0.4895960689
fold1_2461,1,2461,resolution,4.0,64,0.4690655768
fold3_1556,3,1556,resolution,4.0,64,0.4562898576
fold2_2299,2,2299,resolution,4.0,64,0.6010766625
fold2_2030,2,2030,resolution,4.0,64,0.3420325518
fold3_0947,3,947,resolution,4.0,64,0.4574818015
fold3_1538,3,1538,resolution,4.0,64,0.5479912162
fold3_2569,3,2569,resolution,4.0,64,0.4306528568
fold1_1099,1,1099,resolution,4.0,64,0.4630218744
fold3_2358,3,2358,resolution,4.0,64,0.4993022978
fold1_1909,1,1909,resolution,4.0,64,0.7911570668
fold1_0971,1,971,resolution,4.0,64,0.3795477748
fold3_2623,3,2623,resolution,4.0,64,0.4667505026
fold1_0666,1,666,resolution,4.0,64,0.5882245302
fold3_0963,3,963,resolution,4.0,64,0.3613363802
fold3_0871,3,871,resolution,4.0,64,0.4042029679
fold3_1207,3,1207,resolution,4.0,64,0.4238352776
fold3_2344,3,2344,resolution,4.0,64,0.5967745781
fold2_2308,2,2308,resolution,4.0,64,0.4691753089
fold3_2443,3,2443,resolution,4.0,64,0.4373928905
fold3_1054,3,1054,resolution,4.0,64,0.4668730199
fold1_0991,1,991,resolution,4.0,64,0.365771085
fold1_2088,1,2088,resolution,4.0,64,0.3766049147
fold1_2267,1,2267,resolution,4.0,64,0.4878284037
fold2_2357,2,2357,resolution,4.0,64,0.6503750682
fold2_1468,2,1468,resolution,4.0,64,0.512165308
fold2_1748,2,1748,resolution,4.0,64,0.7448804379
fold3_0878,3,878,resolution,4.0,64,0.4087394178
fold2_1561,2,1561,resolution,4.0,64,0.4998929501
fold2_0880,2,880,resolution,4.571428571428571,56,0.343716979
fold2_2119,2,2119,resolution,4.571428571428571,56,0.3486894667
fold2_1263,2,1263,resolution,4.571428571428571,56,0.3675077856
fold3_2310,3,2310,resolution,4.571428571428571,56,0.3514468372
fold3_1332,3,1332,resolution,4.571428571428571,56,0.3960545361
fold1_2361,1,2361,resolution,4.571428571428571,56,0.3745175302
fold2_2313,2,2313,resolution,4.571428571428571,56,0.4083299339
fold1_2402,1,2402,resolution,4.571428571428571,56,0.3882473707
fold2_1948,2,1948,resolution,4.571428571428571,56,0.5165485144
fold1_1277,1,1277,resolution,4.571428571428571,56,0.3245747387
fold2_2338,2,2338,resolution,4.571428571428571,56,0.3790185452
fold2_1335,2,1335,resolution,4.571428571428571,56,0.2997544706
fold2_0848,2,848,resolution,4.571428571428571,56,0.390237838
fold1_2188,1,2188,resolution,4.571428571428571,56,0.3339046538
fold3_1308,3,1308,resolution,4.571428571428571,56,0.375153631
fold2_0901,2,901,resolution,4.571428571428571,56,0.2859282792
fold1_0890,1,890,resolution,4.571428571428571,56,0.4593284428
fold2_1008,2,1008,resolution,4.571428571428571,56,0.3313408792
fold2_1920,2,1920,resolution,4.571428571428571,56,0.3678897619
fold1_2141,1,2141,resolution,4.571428571428571,56,0.6067777872
fold1_1159,1,1159,resolution,4.571428571428571,56,0.3163584471
fold2_2331,2,2331,resolution,4.571428571428571,56,0.3617196083
fold2_1449,2,1449,resolution,4.571428571428571,56,0.3841082752
fold2_1289,2,1289,resolution,4.571428571428571,56,0.3979534507
fold2_1215,2,1215,resolution,4.571428571428571,56,0.3468030989
fold3_1154,3,1154,resolution,4.571428571428571,56,0.4293429852
fold3_0200,3,200,resolution,4.571428571428571,56,0.4777522087
fold1_0941,1,941,resolution,4.571428571428571,56,0.3381075263
