epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,dino_global_loss,dino_local_loss,ibot_loss,koleo_loss,teacher_temperature,masked_patch_fraction,logical_views,ema_momentum
105,7901,33.91289505397435,232.97922478824344,8.232261227934588e-05,0.1382641018504126,17.43855571746826,15.521719073995792,1.2465536706644649,10.500734079368446,10.593008208434773,4.989617912245165,-0.25327286257379916,0.06999999999999997,0.14763855042638332,10.0,0.9941836467077869
106,7901,34.338716781931,230.09013558006626,8.187927938914074e-05,0.139948057324852,17.43855571746826,15.513790857488635,1.142277044188356,10.494763648445101,10.586959365349362,4.98772279317885,-0.25323694520035267,0.06999999999999997,0.14763855042638332,10.0,0.9942210679405523
107,7901,34.025302355061285,232.2095456361087,8.143169778997786e-05,0.14164079234091187,17.43855571746826,15.49120209141934,1.2093025077643116,10.488137327135552,10.585141865004015,4.967483565831785,-0.25322625224702855,0.06999999999999997,0.14763855042638332,10.0,0.9942586842742425
108,7901,34.624088092008606,228.19373550010076,8.097992808375725e-05,0.14334212125116091,17.43855571746826,15.491765674073973,1.2018519083075456,10.489686873001082,10.581363696566775,4.971355112756812,-0.25383525224535275,0.06999999999999997,0.14763855042638332,10.0,0.9942964915833591
109,7901,34.787709094933234,227.1204458574355,8.052403143944243e-05,0.14505185746564925,17.43855571746826,15.485107074371095,1.1701023054792827,10.491744642181647,10.580480919806448,4.96506674140937,-0.2529058077866149,0.06999999999999997,0.14763855042638332,10.0,0.9943344857214589
110,7901,34.58762917399872,228.4342751638954,8.006406958477843e-05,0.14676981347237206,17.43855571746826,15.48675697547788,1.1903307896568087,10.48198829296495,10.577422515363153,4.970490303602027,-0.25276046966830473,0.06999999999999997,0.14763855042638332,10.0,0.9943726625216083
111,7901,38.91575678193476,203.0283014737042,7.960010479793384e-05,0.1484958008578347,17.43855571746826,15.470838388149202,1.1624441822485567,10.474953941356802,10.572128054371756,4.959704815292793,-0.2509874479670477,0.06999999999999997,0.14763855042638332,10.0,0.9944110177968407
112,7901,34.433586362050846,229.4562035137783,7.913219989906844e-05,0.15022963032771697,17.43855571746826,15.479460665552303,1.2580421343436348,10.4796517766468,10.578185647578952,4.962899919914726,-0.2533845903941037,0.06999999999999997,0.14763855042638332,10.0,0.994449547340616
113,7901,34.222419708035886,230.8720443325268,7.866041824182752e-05,0.15197111172763295,17.43855571746826,15.474530954750833,1.1708293039728428,10.477659109347591,10.570662547841644,4.964476238849902,-0.2513713892419615,0.06999999999999997,0.14763855042638332,10.0,0.9944882469272808
114,7901,33.82253250805661,233.60166770829363,7.818482370476382e-05,0.1537200540639862,17.43855571746826,15.465362154853569,1.1856025917562347,10.465413344991221,10.565582584028167,4.961407377665261,-0.25248985830069703,0.06999999999999997,0.14763855042638332,10.0,0.994527112312533
115,7901,34.45567180297803,229.30912638067068,7.770548068268844e-05,0.1554762655249166,17.43855571746826,15.462115880673844,1.121753876744275,10.46721267772617,10.56435913901407,4.959482698980094,-0.25466049754790093,0.06999999999999997,0.14763855042638332,10.0,0.994566139233887
116,7901,34.23402318300214,230.79379124575112,7.722245407795202e-05,0.15723955350133678,17.43855571746826,15.463246897011976,1.2021097830467142,10.456548719643912,10.558269834717592,4.966296269854116,-0.25008479068134726,0.06999999999999997,0.14763855042638332,10.0,0.9946053234111408
117,7901,34.71707538096234,227.58253433791944,7.673580929165682e-05,0.15900972460805643,17.43855571746826,15.459486273719817,1.1735187668752676,10.464992495431671,10.561185018667132,4.959914427379342,-0.25462601505009647,0.06999999999999997,0.14763855042638332,10.0,0.9946446605468457
118,7901,34.499775202944875,229.01598498895657,7.624561221480175e-05,0.16078658470499108,17.43855571746826,15.462397643213498,1.1615985398457904,10.46031320579383,10.55729807511023,4.96654492615899,-0.253347455942243,0.06999999999999997,0.14763855042638332,10.0,0.9946841463267776
119,7901,38.43544768495485,205.565447416208,7.575192921936066e-05,0.16256993891845428,17.43855571746826,15.45062016432926,1.0604110869134986,10.456942128465231,10.552774418095911,4.959912485690709,-0.2570945443706925,0.06999999999999997,0.14763855042638332,10.0,0.9947237764204101
120,7901,34.037480238010176,232.12646602367565,7.525482714929575e-05,0.16435959166253,17.43855571746826,15.449244421594521,1.2352786978925727,10.45303179701436,10.551308460378026,4.959943011235231,-0.2554375439818155,0.06999999999999997,0.14763855042638332,10.0,0.9947635464813895
121,7901,34.30146696791053,230.34000287484756,7.475437331150695e-05,0.166155346660523,17.43855571746826,15.459611737476152,1.18513474949039,10.452647928677997,10.549116293126579,4.972127000284623,-0.2545649931221397,0.06999999999999997,0.14763855042638332,10.0,0.9948034521480116
122,7901,33.87657488905825,233.22900930435958,7.425063546671868e-05,0.16795700696648533,17.43855571746826,15.448449206162127,1.077956694196318,10.445089534179663,10.549272806157704,4.962283641654409,-0.25765731999005353,0.06999999999999997,0.14763855042638332,10.0,0.9948434890436997
123,7901,34.31811232608743,230.22828076688634,7.374368182030519e-05,0.16976437498681562,17.43855571746826,15.445102978440692,1.1217495516317884,10.436657666707397,10.538449311072336,4.9690896448734785,-0.2556298069147622,0.06999999999999997,0.14763855042638332,10.0,0.9948836527774848
124,7901,33.8234068590682,233.59562899506406,7.323358101305552e-05,0.17157725250193012,17.43855571746826,15.45935776257512,1.2240625668923895,10.442271612457287,10.546793573401484,4.975391167475443,-0.2560681968025883,0.06999999999999997,0.14763855042638332,10.0,0.9949239389444874
125,7901,34.247079798951745,230.7058016736901,7.272040211187987e-05,0.17339544068800175,17.43855571746826,15.453302742634946,1.1971718859422087,10.43684031640166,10.53940910394396,4.976487666319449,-0.2559886548944914,0.06999999999999997,0.14763855042638332,10.0,0.9949643431264
126,7901,33.96196578803938,232.64259935102314,7.220421460045775e-05,0.17521874013876626,17.43855571746826,15.444976971038097,1.177607251668094,10.43196108612497,10.537601524177283,4.970470239023456,-0.25678526987049977,0.06999999999999997,0.14763855042638332,10.0,0.9950048608919726
127,7901,37.47274779994041,210.84656087089948,7.168508836983023e-05,0.17704695088739095,17.43855571746826,15.450280124213844,1.2926148502091308,10.429303987737457,10.53156321339329,4.981048875542445,-0.25484935069684667,0.06999999999999997,0.14763855042638332,10.0,0.9950454877974976
128,7901,34.31325217697304,230.26089043527645,7.116309370893666e-05,0.1788798724284063,17.43855571746826,15.448050467458922,1.099930833176923,10.427402312869347,10.532726610963698,4.978070116785414,-0.2552191659085827,0.06999999999999997,0.14763855042638332,10.0,0.9950862193872979
129,7901,34.00624025298748,232.33971004206762,7.063830129509769e-05,0.18071730373969566,17.43855571746826,15.431517923048759,1.2052309427845556,10.423185983891276,10.526050299907723,4.967952222767367,-0.2552770107867612,0.06999999999999997,0.14763855042638332,10.0,0.9951270511942154
130,7901,33.64988599403296,234.80020114781556,7.011078218444573e-05,0.18255904330454212,17.43855571746826,15.433607753598679,1.218578891397473,10.418062778594086,10.525151304648867,4.972126568107571,-0.25885768008977456,0.06999999999999997,0.14763855042638332,10.0,0.9951679787401009
131,7901,34.34523704997264,230.04645414163167,6.95806078023039e-05,0.18440488913372935,17.43855571746826,15.427698703042134,1.1488660842146305,10.40756660478807,10.517735695389309,4.973550280503511,-0.25673234959883473,0.06999999999999997,0.14763855042638332,10.0,0.9952089975363051
132,7901,34.02762496098876,232.1936958297314,6.904784993351524e-05,0.18625463878769444,17.43855571746826,15.429958897532579,1.069244891823794,10.417291891452647,10.520142056854175,4.9725662519201235,-0.2566095652300834,0.06999999999999997,0.14763855042638332,10.0,0.995250103084171
133,7901,33.86905062501319,233.28082288096093,6.851258071272325e-05,0.18810808939873025,17.43855571746826,15.422102949043238,1.1827077528235732,10.413433805083553,10.517588511130098,4.966989792897541,-0.2545138917049567,0.06999999999999997,0.14763855042638332,10.0,0.9952912908755274
134,7901,34.13964942202438,231.43178485315258,6.797487261460469e-05,0.189965037693234,17.43855571746826,15.422087091325944,1.0636851047959572,10.408709211389318,10.512877151794395,4.972118133443049,-0.25667062349341185,0.06999999999999997,0.14763855042638332,10.0,0.995332556393183
135,7901,37.22258008795325,212.2636308748809,6.743479844405689e-05,0.19182528001400162,17.43855571746826,15.412425321471071,1.1548068037275694,10.4039849493869,10.511098580939183,4.964994355766491,-0.25883149489649127,0.06999999999999997,0.14763855042638332,10.0,0.9953738951114223
136,7901,33.758498593000695,234.04476885231355,6.68924313263399e-05,0.19368861234256285,17.43855571746826,15.412292508109735,1.1542767457698904,10.39660003429394,10.50912886688248,4.967715458422729,-0.2602440692430628,0.06999999999999997,0.14763855042638332,10.0,0.9954153024965013
137,7901,34.220552410930395,230.88464222092276,6.634784469717553e-05,0.195554830321557,17.43855571746826,15.40802752773998,1.2200583874191036,10.3973432809337,10.50555176741563,4.966146628383805,-0.2582393971753564,0.06999999999999997,0.14763855042638332,10.0,0.9954567740071457
138,7901,34.09756141004618,231.71745055269918,6.580111229280425e-05,0.19742372927714505,17.43855571746826,15.40487422286491,1.1179615326764205,10.40099898254912,10.504082322105578,4.964218491195893,-0.2598660216499259,0.06999999999999997,0.14763855042638332,10.0,0.9954983050950477
139,7901,32.596431276993826,242.38849746648285,6.52523081400013e-05,0.19929510424145716,17.43855571746826,15.41486309733727,1.2225551707520392,10.397080834131273,10.50369016992308,4.974697285763087,-0.25839537790252837,0.06999999999999997,0.14763855042638332,10.0,0.9955398912053657
140,7901,34.1298454599455,231.49826474522268,6.470150654605367e-05,0.20116874997507214,17.43855571746826,15.4001134116353,1.1330782402589221,10.399574303201536,10.500944413017463,4.962137103880407,-0.2585247773457865,0.06999999999999997,0.14763855042638332,10.0,0.9955815277772239
141,7901,34.21132766699884,230.94689796624044,6.414878208869908e-05,0.20304446098952647,17.43855571746826,15.387691186751132,1.1297254331231705,10.385314268487086,10.496298703796093,4.955657400069184,-0.25966756316079864,0.06999999999999997,0.14763855042638332,10.0,0.9956232102442117
142,7901,33.50019938801415,235.8493425214315,6.359420960602807e-05,0.20492203156985095,17.43855571746826,15.381679409139595,1.155239862590602,10.380141491075811,10.490325263385124,4.955798342354372,-0.2610078020316712,0.06999999999999997,0.14763855042638332,10.0,0.9956649340348855
143,7901,37.72350034001283,209.44503900184233,6.303786418635118e-05,0.2068012557971322,17.43855571746826,15.373831016174556,1.1166615637023756,10.380332986367923,10.489502981031654,4.948414032466199,-0.25978071038413086,0.06999999999999997,0.14763855042638332,10.0,0.9957066945732695
144,7901,34.00496917194687,232.34839473161765,6.247982115803203e-05,0.20868192757109616,17.43855571746826,15.382188335670246,1.1416403417601764,10.383282639832153,10.491011343520135,4.954564661425045,-0.25709028517712584,0.06999999999999997,0.14763855042638332,10.0,0.9957484872793577
145,7901,33.89286242600065,233.1169288888037,6.192015607928798e-05,0.21056384063271205,17.43855571746826,15.37115113908106,1.2225617253618926,10.381045660751106,10.487834819131766,4.946983794564915,-0.2590108114720115,0.06999999999999997,0.14763855042638332,10.0,0.9957903075696158
146,7901,34.57391532405745,228.52488432232244,6.135894472795973e-05,0.21244678858681312,17.43855571746826,15.371232816138278,1.259599785882602,10.376331033140568,10.483359901743016,4.951923843577396,-0.2607952277579801,0.06999999999999997,0.14763855042638332,10.0,0.9958321508574848
147,7901,33.18017986603081,238.1240858820323,6.079626309125092e-05,0.21433056492473299,17.43855571746826,15.365279550266303,1.2289430100228904,10.37213822591608,10.485157045167151,4.944936971214206,-0.2612847217976662,0.06999999999999997,0.14763855042638332,10.0,0.995874012553883
148,7901,34.37371410103515,229.85587116877966,6.023218735543986e-05,0.21621496304695365,17.43855571746826,15.358998559846288,1.2159399180876396,10.366908336799215,10.478997279897309,4.944714791472087,-0.2612966516171508,0.06999999999999997,0.14763855042638332,10.0,0.99591588806771
149,7901,34.132519484031945,231.48012861155144,5.9666793895563744e-05,0.21809977628576424,17.43855571746826,15.354231649132533,1.1956158243633648,10.362523080608298,10.47394331176588,4.945107918572628,-0.2621983090634135,0.06999999999999997,0.14763855042638332,10.0,0.9959577728063503
150,7901,33.99105522909667,232.4435045263516,5.9100159265077736e-05,0.2199847979279269,17.43855571746826,15.343272063478972,1.1406285569662082,10.356551462329652,10.469618357822663,4.938533261522072,-0.26158366278672035,0.06999999999999997,0.14763855042638332,10.0,0.9959996621761762
151,7901,38.491476229042746,205.26622447487492,5.8532360185489705e-05,0.22186982123734733,17.43855571746826,15.347716004497537,1.1629204256989325,10.359337172890264,10.470937439194662,4.9406267520280265,-0.25724129625670955,0.06999999999999997,0.14763855042638332,10.0,0.9960415515830522
152,7901,34.49119113502093,229.07298182513773,5.796347353597219e-05,0.22375463947774854,17.43855571746826,15.33935640118059,1.1333424579703404,10.357262584955205,10.467640070474053,4.935840535414338,-0.2593011984476906,0.06999999999999997,0.14763855042638332,10.0,0.9960834364328388
153,7901,34.462605998967774,229.2629872574538,5.7393576342953225e-05,0.2256390459353438,17.43855571746826,15.350077832111783,1.2950767574846225,10.354688221465906,10.472144232990017,4.94327551521028,-0.261457580499235,0.06999999999999997,0.14763855042638332,10.0,0.9961253121318965
154,7901,33.84419779595919,233.45212812056477,5.682274576968684e-05,0.22752283394150838,17.43855571746826,15.333525522587165,1.1120276422896516,10.346766128583493,10.461809823519367,4.935977496914948,-0.25739627536030274,0.06999999999999997,0.14763855042638332,10.0,0.996167174087589
155,7901,34.51905560400337,228.88806955320285,5.625105910580555e-05,0.2294057968954444,17.43855571746826,15.33317056672058,1.2313389315844758,10.33957221112422,10.458553792434227,4.940403318000796,-0.262832904930221,0.06999999999999997,0.14763855042638332,10.0,0.9962090177087877
156,7901,34.51864736690186,228.89077651333056,5.5678593756855163e-05,0.23128772828684047,17.43855571746826,15.333434047102703,1.1545936358214903,10.349496389518674,10.460727929797388,4.937627937081282,-0.262814858573522,0.06999999999999997,0.14763855042638332,10.0,0.9962508384063742
157,7901,34.34383634501137,230.05583652997066,5.510542723381437e-05,0.23316842171851968,17.43855571746826,15.328232869485136,1.1247986985103886,10.34155244649837,10.454855594193237,4.938581489849779,-0.26307573421154423,0.06999999999999997,0.14763855042638332,10.0,0.9962926315937449
158,7901,34.050969828036614,232.03450709044233,5.453163714259982e-05,0.23504767092907577,17.43855571746826,15.333561595399656,1.2167301981407785,10.343080276809845,10.453719772427705,4.943807854077255,-0.25836483782838376,0.06999999999999997,0.14763855042638332,10.0,0.9963343926873128
159,7901,38.45964316104073,205.43612344286234,5.3957301173558395e-05,0.2369252698154949,17.43855571746826,15.326438232579271,1.1882678522156576,10.34066728259503,10.450734449540372,4.940691987768998,-0.26379380280753356,0.06999999999999997,0.14763855042638332,10.0,0.996376117107011
160,7901,34.01120221300516,232.3058135527719,5.338249709094803e-05,0.23880101245575902,17.43855571746826,15.327072345128679,1.0734501280010298,10.333139288713625,10.45027040786463,4.942444714424414,-0.2631414319658382,0.06999999999999997,0.14763855042638332,10.0,0.9964178002767946
161,7901,33.62059323710855,235.00477651534456,5.280730272240859e-05,0.24067469313143058,17.43855571746826,15.314961510177746,1.1155118541526818,10.332144688841753,10.443762751836262,4.936199750406593,-0.26299552090438677,0.06999999999999997,0.14763855042638332,10.0,0.9964594376251429
162,7901,33.75057471799664,234.0997172942063,5.2231795948424e-05,0.24254610635021398,17.43855571746826,15.319213149125417,1.0761048306756165,10.328966778903773,10.44533712003008,4.938969833551216,-0.2608195631628685,0.06999999999999997,0.14763855042638332,10.0,0.9965010245855603
163,7901,34.51657438906841,228.90452311230197,5.1656054691777564e-05,0.24441504686849225,17.43855571746826,15.318072930149995,1.1907184796912085,10.332451438589981,10.44666519848218,4.936551864683409,-0.26226927875461586,0.06999999999999997,0.14763855042638332,10.0,0.9965425565970776
164,7901,34.156708174035884,231.3162017763152,5.108015690700107e-05,0.24628130971383744,17.43855571746826,15.32547253515883,1.2564535710407563,10.331626816167663,10.443152557549755,4.947342942265253,-0.2631570351846519,0.06999999999999997,0.14763855042638332,10.0,0.996584029104752
165,7901,34.223799197003245,230.86273836867997,5.05041805698201e-05,0.24814469020748994,17.43855571746826,15.316786479744756,1.2792229560670514,10.322003295882988,10.438780180488473,4.9437401884040595,-0.263793991632272,0.06999999999999997,0.14763855042638332,10.0,0.9966254375601664
166,7901,33.857473312993534,233.36059152907376,4.992820366659603e-05,0.2500049839868065,17.43855571746826,15.312302805474854,1.1710811551047826,10.320965452716857,10.43625142570991,4.941634416731079,-0.2638684619364746,0.06999999999999997,0.14763855042638332,10.0,0.996666777421929
167,7901,38.00568633899093,207.88994387648194,4.935230418376688e-05,0.25186198702767343,17.43855571746826,15.308435732888928,1.1989873933152388,10.31359093123758,10.430102557023105,4.944079073995386,-0.26400181919679566,0.06999999999999997,0.14763855042638332,10.0,0.9967080441561705
168,7901,34.147321864031255,231.37978525696448,4.877656009728816e-05,0.2537154956668821,17.43855571746826,15.300285521013468,1.1106970422917597,10.313862207584359,10.43145442180974,4.93433236526607,-0.26217801894376347,0.06999999999999997,0.14763855042638332,10.0,0.9967492332370418
169,7901,34.29946071503218,230.35347598154172,4.820104936207482e-05,0.2555653066244662,17.43855571746826,15.306193692610847,1.2455624976560686,10.312511044806309,10.431405535047228,4.9409096097059,-0.26455563920130537,0.06999999999999997,0.14763855042638332,10.0,0.9967903401472104
170,7901,33.57470924803056,235.32593958243913,4.762584990144646e-05,0.25741121702599457,17.43855571746826,15.299540943381848,1.187332259644558,10.30391200164227,10.424437472917147,4.941398741610215,-0.2645181832608053,0.06999999999999997,0.14763855042638332,10.0,0.9968313603783554
171,7901,34.48729611700401,229.09885347910478,4.7051039596576534e-05,0.2592530244248229,17.43855571746826,15.287565535011963,1.2239646034412122,10.302904314428112,10.421748444123022,4.931492932219095,-0.2623562408261564,0.06999999999999997,0.14763855042638332,10.0,0.9968722894316627
172,7901,34.93012302892748,226.19445094587167,4.6476696275947346e-05,0.2610905268242951,17.43855571746826,15.28460283077845,1.2371152866763293,10.29789528474372,10.417829417108116,4.93209662176117,-0.25998660056383727,0.06999999999999997,0.14763855042638332,10.0,0.9969131228183177
173,7901,33.803151960950345,233.7355998377694,4.5902897704812255e-05,0.26292352269989794,17.43855571746826,15.282144007811349,1.2280050472373707,10.297510202980211,10.415650559533866,4.932195256381318,-0.2628762630431988,0.06999999999999997,0.14763855042638332,10.0,0.9969538560599978
174,7901,34.12342750397511,231.54180508624452,4.5329721574666276e-05,0.26475181102136214,17.43855571746826,15.28320186836118,1.1606769221837785,10.293724053299226,10.41520137699959,4.9345546250946235,-0.2652836462550941,0.06999999999999997,0.14763855042638332,10.0,0.9969944846893636
175,7901,37.457382694934495,210.93305061777534,4.4757245492726853e-05,0.2665751912747106,17.43855571746826,15.2822886294254,1.1404812248760108,10.293213016156109,10.413309693079993,4.934612916370175,-0.26145023967537484,0.06999999999999997,0.14763855042638332,10.0,0.9970350042505491
176,7901,34.40800835797563,229.62677519138015,4.418554697142593e-05,0.26839346348424875,17.43855571746826,15.282767112368859,1.2742379293488846,10.299706522655885,10.415556206490145,4.933133121804789,-0.2652510300555903,0.06999999999999997,0.14763855042638332,10.0,0.99707541029965
177,7901,33.94612065597903,232.7511906315096,4.3614703417914803e-05,0.27020642823449714,17.43855571746826,15.270098318074146,1.2332921528752854,10.28575654446875,10.406481654504299,4.930321345131936,-0.2664544175748749,0.06999999999999997,0.14763855042638332,10.0,0.9971156984052111
178,7901,33.91170271509327,232.98741636123916,4.3044792123583445e-05,0.27201388669206145,17.43855571746826,15.267274592710649,1.2621594755698753,10.289018503036276,10.409511816620812,4.924344833735167,-0.2659705648685072,0.06999999999999997,0.14763855042638332,10.0,0.9971558641487125
179,7901,34.49940822599456,229.01842107676407,4.2475890253595244e-05,0.27381564062743935,17.43855571746826,15.271289799367608,1.324488689515911,10.281163315217173,10.403979960732363,4.933955018693262,-0.26499509201851273,0.06999999999999997,0.14763855042638332,10.0,0.9971959031250542
180,7901,34.38669732899871,229.769085539279,4.190807483643899e-05,0.27561149243676103,17.43855571746826,15.272798099694048,1.2462235350440445,10.28860167759368,10.405654005695938,4.933160410457254,-0.26505341496351115,0.06999999999999997,0.14763855042638332,10.0,0.9972358109430391
181,7901,34.22017891902942,230.88716218273046,4.134142275349937e-05,0.27740124516346065,17.43855571746826,15.272974533787892,1.166039824938415,10.28979658443797,10.408017452178672,4.930831287076482,-0.26369381737760345,0.06999999999999997,0.14763855042638332,10.0,0.9972755832258546
182,7901,33.78239315690007,233.87922706672475,4.0776010728647236e-05,0.27918470251987776,17.43855571746826,15.259177812668753,1.215881881465219,10.279953034071058,10.398404311506134,4.927300609194648,-0.26683008025800287,0.06999999999999997,0.14763855042638332,10.0,0.9973152156115528
183,7901,37.00142092700116,213.53234016573614,4.021191531785149e-05,0.28096166890878416,17.43855571746826,15.259279267634943,1.2466512733042323,10.278521744424278,10.398796918256089,4.927008643389925,-0.2658132817673994,0.06999999999999997,0.14763855042638332,10.0,0.9973547037535285
184,7901,34.541122948983684,228.741839449446,3.964921289881327e-05,0.28273194944483615,17.43855571746826,15.251067644009906,1.191569025939574,10.270934275231351,10.394931339369652,4.923244170155228,-0.26665277447357705,0.06999999999999997,0.14763855042638332,10.0,0.9973940433209963
185,7901,34.176703768083826,231.1808667569167,3.908797966062469e-05,0.28449534997594794,17.43855571746826,15.254044099331445,1.2026682183525559,10.273286498870869,10.395939401366594,4.9246824941911544,-0.26474922520497857,0.06999999999999997,0.14763855042638332,10.0,0.9974332299994655
186,7901,34.49595633894205,229.04133813158444,3.8528291593452984e-05,0.28625167710458477,17.43855571746826,15.2412762349202,1.302165308008917,10.26312982732775,10.387736698537367,4.920885913599263,-0.26750611691607085,0.06999999999999997,0.14763855042638332,10.0,0.997472259491213
187,7901,34.34050880605355,230.0781285630576,3.797022447825134e-05,0.2880007382089738,17.43855571746826,15.249451779094079,1.2966133815218355,10.265813740487793,10.390648319938185,4.926208797247708,-0.26767502194219805,0.06999999999999997,0.14763855042638332,10.0,0.997511127515755
188,7901,34.19210803799797,231.07671487290443,3.741385387649852e-05,0.2897423414642291,17.43855571746826,15.252438658325751,1.281178766286097,10.27028760824335,10.388927096159394,4.9299976093348725,-0.2665204477753764,0.06999999999999997,0.14763855042638332,10.0,0.9975498298103161
189,7901,34.544792428961955,228.71754161637088,3.685925511996771e-05,0.2914762958633901,17.43855571746826,15.24069539210024,1.203155504089566,10.267013537251577,10.388628505571116,4.919035299595905,-0.2672787324987836,0.06999999999999997,0.14763855042638332,10.0,0.9975883621302976
190,7901,34.332420142018236,230.13233460726076,3.6306503300526914e-05,0.2932024112383696,17.43855571746826,15.23921694319213,1.3687628325956138,10.265216047771972,10.388833015059507,4.917641114772174,-0.2676104466427189,0.06999999999999997,0.14763855042638332,10.0,0.9976267202497415
191,7901,38.993517221999355,202.62342468410148,3.575567325997151e-05,0.29492049828081013,17.43855571746826,15.246535079235699,1.2138442652932513,10.264272858320709,10.388505510553017,4.9252744478419554,-0.2672065938896596,0.06999999999999997,0.14763855042638332,10.0,0.9976648999617957
192,7901,34.259085678029805,230.62495229015627,3.520683957989072e-05,0.2966303685628461,17.43855571746826,15.241459962854263,1.3005133314293225,10.262146602988379,10.386806747789942,4.921492905997578,-0.2649439907522084,0.06999999999999997,0.14763855042638332,10.0,0.9977028970791744
193,7901,33.61698104208335,235.0300281309957,3.4660076571569564e-05,0.2983318345577691,17.43855571746826,15.244804773281201,1.2274282409667727,10.25943345278822,10.383140145246175,4.928406717626071,-0.2649858651953609,0.06999999999999997,0.14763855042638332,10.0,0.9977407074346171
194,7901,33.92254174000118,232.9129715738018,3.4115458265927065e-05,0.3000247096605947,17.43855571746826,15.234060585008454,1.1901501602137365,10.254395031805295,10.378733146946546,4.9227442255564515,-0.2680074432962621,0.06999999999999997,0.14763855042638332,10.0,0.9977783268813466
195,7901,34.54586217505857,228.71045915607124,3.3573058403492565e-05,0.3017088082085281,17.43855571746826,15.22574932287651,1.2506882550972591,10.25415853638692,10.37808791535849,4.914998364288616,-0.2678358179453792,0.06999999999999997,0.14763855042638332,10.0,0.9978157512935228
196,7901,34.010537891997956,232.3103511355802,3.3032950424421495e-05,0.30338394550132564,17.43855571746826,15.24129500242445,1.2111515131438477,10.253117520663425,10.38098772995503,4.928022197855679,-0.2675365560447969,0.06999999999999997,0.14763855042638332,10.0,0.9978529765666961
197,7901,33.8790169339627,233.2121978450763,3.249520745855147e-05,0.3050499378215523,17.43855571746826,15.228426162117177,1.3429276093155986,10.248049260815282,10.37543877226358,4.920788211771814,-0.2682327748386034,0.06999999999999997,0.14763855042638332,10.0,0.9978899986182567
198,7901,33.548683568951674,235.50849569883405,3.1959902315500926e-05,0.3067066024547302,17.43855571746826,15.220034236833124,1.2706108273863566,10.248158838851227,10.371419304308295,4.916124319791824,-0.2690690957795305,0.06999999999999997,0.14763855042638332,10.0,0.9979268133878829
199,7901,37.24850813706871,212.11587779369714,3.142710747481047e-05,0.3083537577093773,17.43855571746826,15.21818402127033,1.3252784301926555,10.245421115695155,10.369159132992824,4.916521037745937,-0.2687386910065324,0.06999999999999997,0.14763855042638332,10.0,0.9979634168379862
200,7901,33.83969855401665,233.48316733342116,3.0896895076129456e-05,0.30999122293693443,17.43855571746826,15.221883294612844,1.2546279375620424,10.250254397844305,10.37141180116909,4.917692996236195,-0.26879807145682155,0.06999999999999997,0.14763855042638332,10.0,0.9979998049541541
201,7901,34.58337932592258,228.46234676891933,3.0369336909448368e-05,0.311618818551577,17.43855571746826,15.209233230887266,1.2260986131107545,10.240036021122645,10.363051672914846,4.913183003283048,-0.2666662607505614,0.06999999999999997,0.14763855042638332,10.0,0.9980359737455906
202,7901,33.995307876961306,232.41442697315665,2.9844504405378486e-05,0.3132363660499116,17.43855571746826,15.201727486791347,1.2651831639777134,10.235219765940643,10.360264373782194,4.90919638054233,-0.26919802257628733,0.06999999999999997,0.14763855042638332,10.0,0.9980719192455536
203,7901,33.990312258014455,232.4485853505818,2.9322468625480297e-05,0.31484368803055207,17.43855571746826,15.209532448406868,1.2582138209173368,10.231592494345152,10.36169562697667,4.916153190136257,-0.2693034587004806,0.06999999999999997,0.14763855042638332,10.0,0.99810763751179
204,7901,34.52060598193202,228.87778980865397,2.880330025264191e-05,0.3164406082135761,17.43855571746826,15.209615540344524,1.2493925672620931,10.230556992092792,10.360965749882789,4.916992773331957,-0.2692665767404131,0.06999999999999997,0.14763855042638332,10.0,0.9981431246269683
205,7901,34.00663112895563,232.33703950382002,2.8287069581508743e-05,0.3180269514598587,17.43855571746826,15.209640709693907,1.211526548963546,10.226628105695633,10.35760921207414,4.920477164333311,-0.26946188585469427,0.06999999999999997,0.14763855042638332,10.0,0.9981783766991079
206,7901,34.12520558806136,231.5297406666511,2.7773846508965585e-05,0.3196025437902794,17.43855571746826,15.207230972407846,1.2229102878929043,10.233792113678438,10.35844188067841,4.91611432190289,-0.2673772654945587,0.06999999999999997,0.14763855042638332,10.0,0.9982133898620063
207,7901,38.21678822801914,206.74160143596993,2.7263700524672724e-05,0.3211672124048041,17.43855571746826,15.207016173351748,1.386948567706563,10.22679878599869,10.355777009259809,4.91953528294034,-0.269826774049629,0.06999999999999997,0.14763855042638332,10.0,0.9982481602756623
208,7901,34.665186885977164,227.9231906635452,2.6756700701657154e-05,0.32272078570143586,17.43855571746826,15.21382399140061,1.4241591895053605,10.22889099294906,10.356998288379472,4.925094747404526,-0.27017492281456656,0.06999999999999997,0.14763855042638332,10.0,0.9982826841266986
209,7901,34.00637016701512,232.33882243814625,2.6252915686960283e-05,0.3242630932950351,17.43855571746826,15.190369383562457,1.2614939896732384,10.211595549521274,10.342834594928378,4.915632100787861,-0.2675770822016141,0.06999999999999997,0.14763855042638332,10.0,0.9983169576287786
210,7901,34.190360934939235,231.0885227282273,2.5752413692343033e-05,0.3257939660360065,17.43855571746826,15.19693550980856,1.202584882217666,10.226498573765756,10.354406243833525,4.9102419197913925,-0.2675037275626831,0.06999999999999997,0.14763855042638332,10.0,0.9983509770230223
