epoch,total,prediction,regularizer,variance,covariance,embedding_std,zero_prediction,residual_cosine,learning_rate,weight_decay,ema_momentum,seconds,samples_per_second,peak_gpu_memory_gib,target_delta_rms,residual_skill,prediction_defocus_100_to_075,zero_prediction_defocus_100_to_075,residual_skill_defocus_100_to_075,prediction_defocus_075_to_050,zero_prediction_defocus_075_to_050,residual_skill_defocus_075_to_050,prediction_defocus_050_to_025,zero_prediction_defocus_050_to_025,residual_skill_defocus_050_to_025,prediction_defocus_025_to_000,zero_prediction_defocus_025_to_000,residual_skill_defocus_025_to_000,prediction_resolution_100_to_075,zero_prediction_resolution_100_to_075,residual_skill_resolution_100_to_075,prediction_resolution_075_to_050,zero_prediction_resolution_075_to_050,residual_skill_resolution_075_to_050,prediction_resolution_050_to_025,zero_prediction_resolution_050_to_025,residual_skill_resolution_050_to_025,prediction_resolution_025_to_000,zero_prediction_resolution_025_to_000,residual_skill_resolution_025_to_000
36,0.07177863018171136,0.04415715525511201,0.27621474046599126,0.07883353976924394,4.934530090884368,0.9242451083824583,0.04403411954313181,0.03480841093252858,9.988005330757945e-05,0.05263038497848388,0.9961403376108721,16.078427050000755,491.4037906462765,6.109834671020508,0.2973130927820029,-0.0027940995132125224,0.05367904313300785,0.05371789281305514,0.0007232167535403677,0.037716314086556936,0.037673153328996165,-0.0011456635228765943,0.020944123712990096,0.020776240844768267,-0.008080521855526435,0.011833063227858,0.011583484515159545,-0.021546082473872685,0.04941702091731883,0.049321848325090886,-0.0019296233912533545,0.06725439574587998,0.06718246972382959,-0.0010706069953376751,0.061370098901727614,0.06117373749748276,-0.0032098971270626553,0.05171532559035411,0.05152425014193933,-0.0037084566565919186
37,0.07319381838923028,0.04558744459567289,0.2760637296504453,0.07988612111358458,4.904440307749961,0.9231811686114954,0.045458256753241465,0.0331669637423922,9.983663737715682e-05,0.05333322547983865,0.9961481469497759,15.902862611997989,496.82879068822825,6.109834671020508,0.30211499197408714,-0.002841900496376004,0.05540497303009033,0.05543876695515487,0.0006095720904448765,0.039230053330753946,0.039179677997793,-0.0012857515818223142,0.021235807308685614,0.02106055175727842,-0.008321508070016526,0.01139892630173275,0.01114142628700206,-0.023111943488877795,0.050016351420159935,0.04992745551218333,-0.0017805014708773825,0.06890225615388987,0.06880890801988088,-0.0013566286211375012,0.06337354141681349,0.06317008253353745,-0.003220810787575301,0.05270569722470923,0.05249853843033559,-0.003945991651720604
38,0.07360707929150664,0.04608805916581995,0.2751901932131443,0.07947936126203903,4.89277090070942,0.923587396429726,0.045955671598422135,0.031885646986155675,9.978654125771261e-05,0.054054344836581,0.9961561593870731,15.854175757995108,498.35451054688866,6.109834671020508,0.303731386362188,-0.0028807666778252194,0.05631841894370228,0.056345208386080946,0.0004754520064085277,0.039365769357516844,0.03930435505112991,-0.0015625318442966663,0.021203717301784365,0.021029458461232553,-0.008286415975620853,0.011783852201110848,0.011527487322703292,-0.02223944136573852,0.05160407672174796,0.05151247944996108,-0.00177815691973926,0.06961345204762606,0.06953231918945468,-0.0011668366468593483,0.06425566010080568,0.06403366780114673,-0.003466805936344741,0.05313369556962247,0.052931049053209375,-0.003828499907670091
39,0.0746269401074693,0.04723716470455463,0.2738977438240862,0.07799922480072165,4.897463103877247,0.9254082398933031,0.04710995114433541,0.031510726452899755,9.972977173226982e-05,0.054793663961343386,0.9961643740440149,15.70850361000339,502.9759801543754,6.109834671020508,0.3075977732730451,-0.0027003543227939186,0.05874808404756629,0.05880519171123919,0.0009711330243310501,0.038866340065498654,0.03881003011324479,-0.0014509123566655013,0.02289109224611931,0.022723957262782434,-0.007355012219223411,0.011767947826055322,0.011512791633575041,-0.022162842914325243,0.05404094306735826,0.05394781474114389,-0.0017262668870132725,0.07085471801826211,0.07077197877110028,-0.0011690961394401622,0.06718643332570495,0.06698182059329737,-0.0030547502381275127,0.053163651321471744,0.05295796418616173,-0.003883969832884304
40,0.07472369411092455,0.0473673093199745,0.2735638419837382,0.07756836746308098,4.899886955446631,0.9257274579887164,0.04724495025574897,0.032280799181095304,9.96663364874318e-05,0.05555110177073408,0.9961727900196748,15.394888201000867,513.2223044975625,6.109834671020508,0.30799600174123953,-0.0025898866135569687,0.05764836415266379,0.05768123501386398,0.0005698709674347713,0.04217554859755453,0.04212705787917799,-0.0011510587450851428,0.022854684986690483,0.022683399650129943,-0.007551131629405461,0.01206643471368854,0.011819096457772921,-0.020927002059700994,0.05295889994554352,0.05285852737942634,-0.001898890701148348,0.07121952584920785,0.07116425237241816,-0.00077670283811071,0.06482604677746405,0.06462976048967156,-0.003037088274895572,0.05459034290693632,0.05439428298660878,-0.0036044214495078997
41,0.07568028683889336,0.048258038884819256,0.2742224711132206,0.07921298457397538,4.8752372716593,0.9239287672578768,0.04813121448753906,0.030959289204605077,9.959624411234136e-05,0.05632657519422973,0.996181406391047,15.80372034299944,499.9455715818142,6.109834671020508,0.31092596640772685,-0.0026349718915368303,0.06171879510507516,0.06174061979566302,0.00035348998212347826,0.04047057971867741,0.04041404000077492,-0.0013990117766351506,0.022104219913482666,0.021927539318799972,-0.00805747476330887,0.011768037620528195,0.011516115148585401,-0.021875647185912284,0.054049758135978815,0.05395869674353764,-0.0016876128953593472,0.07285808706803927,0.07281046354817966,-0.0006540752185721921,0.06655156790229028,0.06633771680019519,-0.003223672933139854,0.05521975369495753,0.05502096062463651,-0.003613042521689591
42,0.07528706412649716,0.048116274833407614,0.27170788811409174,0.07571053962766514,4.899933754168135,0.9278082308807247,0.04799718685413279,0.030968591542564424,9.951950409751795e-05,0.05711999918328603,0.9961902222131476,15.909486345000914,496.6219416934636,6.109834671020508,0.3104791683218305,-0.0024811449811994457,0.06098011181393211,0.06103373704285457,0.0008786161805036663,0.04112076453440558,0.04106417722333738,-0.0013780213045653245,0.02227425191462102,0.02210612146026524,-0.007605606196364523,0.011537375997387942,0.01128801121134427,-0.022091117857241604,0.053762876259332355,0.05367665466937152,-0.0016063145233609077,0.07361902439024344,0.07356497817542923,-0.00073467315772624,0.06568689598836971,0.06548825621344921,-0.003033212157506071,0.054400317839708355,0.054197487186023824,-0.003742436489506451
43,0.07638810832916733,0.049217622252359164,0.2717048526262878,0.07645853937668011,4.881157955811335,0.9268775491937175,0.049089702258093754,0.030337228184786798,9.94361268335725e-05,0.057931286720665054,0.9961992365191185,15.857342584989965,498.25498551559485,6.109834671020508,0.31404587816652674,-0.0026058417220145014,0.06317772452004687,0.06320460400504913,0.00042527732631802984,0.04132529474314182,0.04126597550367155,-0.0014374854525125436,0.0217994875400453,0.021629733180907704,-0.007848194784364493,0.01150995594842818,0.01126153361742982,-0.022059369481779,0.057741017091286415,0.057651129033830434,-0.0015591725428869552,0.07581136161676243,0.07574928506615276,-0.000819500151789665,0.0683403202309841,0.06812543103971132,-0.0031543167946712636,0.056411687803711315,0.05620655654261602,-0.0036495966611966857
44,0.07750957677985518,0.05039557371721843,0.27114001575821095,0.07625796870783362,4.872051259653883,0.9271311478107251,0.05026739027783503,0.030284213953388747,9.93461236098006e-05,0.05876034882997905,0.9962084483203331,14.657330760004697,539.0476703684258,6.109834671020508,0.3178054642615468,-0.0025500317138986706,0.06429795377118112,0.06431503311769497,0.0002655576104981794,0.0439121953400153,0.04385890668151685,-0.001215001980906738,0.022806766956888568,0.022623240885310147,-0.008112280309829023,0.011635749779411198,0.011375062401915334,-0.022917445925568547,0.056939926523911326,0.0568434182593697,-0.0016977913626037289,0.07596559948940014,0.07590605744713627,-0.0007844175322284652,0.06974277849236195,0.06954099760899587,-0.002901610421245593,0.055875429067980736,0.0556753155777265,-0.0035942946739990767
45,0.07730130490102793,0.0502730627954308,0.27028240841516227,0.07448244896109021,4.894999080180458,0.9291414468443223,0.050149783320463756,0.02968411441996586,9.924950661265395e-05,0.059607094585448384,0.996217856606505,11.091616125006112,712.339834966624,6.109834671020508,0.31740734980016166,-0.0024582254758562794,0.06349292068375159,0.0635308909561134,0.0005976662972984048,0.043334431232845916,0.04328844471956876,-0.0010623276852532726,0.02333158848318593,0.023160872271897996,-0.007370888681730303,0.012021420888127165,0.01176982783573739,-0.021376103023856396,0.05676801873245769,0.056673404596658504,-0.0016694627131110806,0.07451831632542179,0.07444266241744525,-0.0010162708522205577,0.0695495206444155,0.06933507298360628,-0.003092917503092929,0.057929046512130766,0.05776320070388817,-0.002871132593444292
46,0.07761347150896157,0.050706723149276024,0.2690674805245872,0.07307182856299216,4.899891466479439,0.9306524070497254,0.05059293287794072,0.029759329069326112,9.914628892409025e-05,0.060471431121873864,0.9962274603457986,9.346867287007626,845.309958662041,6.109834671020508,0.31884532092018847,-0.0022491337201151484,0.065629533880394,0.06567199721268797,0.0006465972422987631,0.04411938513004327,0.04407506986257899,-0.001005449738422426,0.023563679340281918,0.02341763873605385,-0.006236350550716363,0.012027334772752139,0.011793048309539268,-0.01986648888933651,0.05754276850398365,0.05745581365670459,-0.001513421214406785,0.076831005194887,0.07675190677690269,-0.0010305726763797374,0.06948832254352397,0.06931758288634099,-0.002463150763103439,0.057360399997414054,0.05717611516540374,-0.00322310866132125
47,0.07901290127833785,0.052085144061738066,0.26927756402420405,0.07425275600955329,4.8756202612175485,0.9294467735722041,0.05196052858337935,0.02893369904863217,9.903648451980193e-05,0.061353263644821576,0.9962372584849425,8.340584190998925,947.2957551974214,6.109834671020508,0.32316067531250103,-0.002398271952887221,0.0657397810461486,0.06579312884748863,0.0008108415312439998,0.0453450365678652,0.04527984802182261,-0.001439681202356713,0.023445480090884405,0.023280696869535333,-0.007078105190429396,0.011440584825212041,0.011191171357827545,-0.02228662750392485,0.05807576452052925,0.057986087828536974,-0.001546520818190844,0.0786395495673294,0.0785445178655838,-0.0012099087794801289,0.07194770663531859,0.07174606038563287,-0.002810555013081917,0.059155700260719646,0.05896295791054949,-0.003268871796807682
48,0.07883860519842593,0.05195245238174488,0.268861514988496,0.07357404152926969,4.882186945594273,0.9301864620010063,0.051822117681277584,0.028730299273347148,9.892010826732384e-05,0.06225249544101896,0.9962472499493447,15.389079696993576,513.4160167838721,6.109834671020508,0.3227151924424259,-0.002515040031148441,0.06560922315971336,0.06562831210131621,0.00029086443017734,0.0446861775491038,0.044625810405303695,-0.0013527405609405907,0.02296934617349477,0.02280705544627484,-0.0071158123678976,0.011650314624824777,0.01139167064723011,-0.022704657253899585,0.06058439391966166,0.06048128528193983,-0.0017048023573107418,0.07892163242161213,0.07885061877340109,-0.000900609904091132,0.07170663944864321,0.07150757253348293,-0.002783857822429514,0.05784031042612221,0.057629839184293784,-0.0036521226643608795
49,0.07906612037194105,0.052205927311664985,0.26860192643284964,0.07356369921152779,4.8759557571068335,0.9300740067528224,0.05207907545492628,0.027994522157009306,9.879717592402022e-05,0.06316902788896223,0.9962574336432107,16.315480919001857,484.2639968275826,6.109834671020508,0.32350210853888794,-0.002435754775418353,0.06556279426035674,0.06558288601429565,0.0003063566604026846,0.04500288867028901,0.044937316560887015,-0.0014591905885867895,0.02381721068068072,0.02365772368816229,-0.006741434409356595,0.011747703303996458,0.011505644737561214,-0.021038244440576337,0.06049633832606844,0.060411570693079876,-0.0014031688303426382,0.07870960766907598,0.07864150948456076,-0.0008659318082975265,0.07297318246563671,0.0727593366123336,-0.0029390847038985868,0.05888166834249752,0.05868834357749386,-0.003294091351349726
50,0.07897906758738928,0.05219402758918779,0.2678503923560378,0.07226274042299406,4.889691403298087,0.9315998693264492,0.052067492675395004,0.02832605412995841,9.86677041349511e-05,0.0641027604697319,0.9962678084496637,15.881062738000765,497.5107856663906,6.109834671020508,0.3235001715767792,-0.002430209470266842,0.06559861201506395,0.06563070844381283,0.0004890458980243428,0.04613930676594254,0.04608802072519113,-0.001112784622650853,0.023810007563321897,0.023648273753057614,-0.006839138110170673,0.011628395751350284,0.01137687395582545,-0.022108164026555244,0.0597149254808649,0.05962246859747532,-0.001550705389502971,0.07946436340815922,0.07938370852192948,-0.0010160130804099943,0.0718388695316196,0.07164105272144697,-0.0027612214318202266,0.058628156735534204,0.05841569229579922,-0.0036371124159435553
