epoch,knn_val_accuracy,knn_val_balanced_accuracy,knn_val_macro_f1,linear_val_accuracy,linear_val_balanced_accuracy,linear_val_macro_f1,feature_embedding_std,feature_effective_rank,feature_effective_rank_fraction,feature_mean_pairwise_cosine,feature_near_constant_fraction
210.0,0.13360323886639677,0.13360323886639677,0.13440151944536455,0.1214574898785425,0.12145748987854255,0.11542675899353672,0.5973891615867615,268.8345642089844,0.35004502534866333,0.09597761183977127,0.0
220.0,0.15384615384615385,0.15384615384615383,0.15551096429069491,0.1417004048582996,0.1417004048582996,0.14240772888739228,0.5991143584251404,270.001708984375,0.3515647351741791,0.0986795425415039,0.0
230.0,0.15789473684210525,0.15789473684210528,0.1611837318554702,0.14979757085020243,0.14979757085020245,0.15221780974957022,0.599183201789856,270.2187194824219,0.3518472909927368,0.10282358527183533,0.0
240.0,0.14979757085020243,0.14979757085020245,0.1536192288269851,0.12955465587044535,0.12955465587044535,0.1319066149492867,0.5988638401031494,270.5570373535156,0.35228782892227173,0.10388519614934921,0.0
250.0,0.1417004048582996,0.1417004048582996,0.144958214912576,0.12955465587044535,0.12955465587044535,0.13065966532468382,0.5999284982681274,270.8513488769531,0.3526710271835327,0.10357409715652466,0.0
260.0,0.15384615384615385,0.15384615384615385,0.1591271634149431,0.13765182186234817,0.1376518218623482,0.14004597256286305,0.6003997325897217,271.1104431152344,0.3530083894729614,0.10452538728713989,0.0
270.0,0.13765182186234817,0.13765182186234817,0.14318015840169562,0.145748987854251,0.145748987854251,0.1477625687852361,0.6007633209228516,271.22613525390625,0.3531590402126312,0.10602285712957382,0.0
280.0,0.145748987854251,0.145748987854251,0.14901816449804065,0.1417004048582996,0.1417004048582996,0.14429365295046373,0.6016800403594971,271.30633544921875,0.3532634675502777,0.10639766603708267,0.0
290.0,0.14979757085020243,0.14979757085020245,0.15200246981648236,0.14979757085020243,0.1497975708502024,0.14938779983771497,0.6020011901855469,271.41839599609375,0.35340937972068787,0.10648217052221298,0.0
300.0,0.145748987854251,0.145748987854251,0.14927406049347525,0.14979757085020243,0.1497975708502024,0.15113188824242044,0.6024500727653503,271.545654296875,0.35357508063316345,0.10641166567802429,0.0
