lr,weight_decay,epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
0.001,0.0001,9,2.1266970713468556,0.3347953216374269,0.3143261683755435,2.2867307662963867,0.29554655870445345,0.2693779781288194
0.001,0.0001,10,2.1059913893192137,0.33771929824561403,0.3161503160764991,2.282000780105591,0.3076923076923077,0.28451680337389335
0.001,0.0001,11,2.0697004544107536,0.3484405458089669,0.3311534111187408,2.2549381256103516,0.30364372469635625,0.2836807925127209
0.001,0.0001,12,2.049143214439556,0.35964912280701755,0.3451258906597012,2.2305798530578613,0.3319838056680162,0.30959511849007676
0.001,0.0001,13,2.040334203787017,0.3533138401559454,0.34059422743443407,2.2296335697174072,0.3319838056680162,0.3144378354241843
0.001,0.0001,14,2.0465515115340085,0.35964912280701755,0.34682352580225734,2.249777317047119,0.340080971659919,0.33333117704889537
0.001,0.0001,15,2.056244886874223,0.37719298245614036,0.3644191835586758,2.271177291870117,0.30364372469635625,0.29222332762311304
0.001,0.0001,16,2.0433948279356633,0.36939571150097467,0.35696132081753285,2.2337963581085205,0.31983805668016196,0.3103644080896855
0.001,0.0001,17,2.0083177956456564,0.37524366471734893,0.3633731158009712,2.220353126525879,0.3522267206477733,0.34656928518792945
0.001,0.0001,18,2.0037783530720494,0.36939571150097467,0.35728652461092725,2.269583225250244,0.3360323886639676,0.327307326165179
0.001,0.0001,19,1.9928890896587113,0.37475633528265107,0.36172460217621416,2.2646727561950684,0.32793522267206476,0.3253240828745431
0.001,0.0001,20,1.9709142267587823,0.38596491228070173,0.37254723018451913,2.2685177326202393,0.3117408906882591,0.30500213619522387
0.001,0.0001,21,1.964751530809012,0.3913255360623782,0.37864571494709137,2.240354537963867,0.29959514170040485,0.28986520052881615
0.001,0.0001,22,1.9483278773681463,0.39522417153996103,0.38272324610933844,2.2320427894592285,0.30364372469635625,0.2916229632927708
0.001,0.0001,23,1.9443224326908937,0.398635477582846,0.38837566888882236,2.236881971359253,0.31983805668016196,0.3126326198960362
0.001,0.0001,24,1.9491316798137643,0.391812865497076,0.38274539383956824,2.247476816177368,0.3360323886639676,0.32399675304324027
0.001,0.0001,25,1.951948432894478,0.3937621832358674,0.3842348432806892,2.305172920227051,0.31983805668016196,0.30745519904791346
0.003,0.0,1,2.627527372646518,0.1807992202729045,0.1694154599506964,2.327070951461792,0.2874493927125506,0.25333777691509196
0.003,0.0,2,2.278422756269429,0.29385964912280704,0.27395562259429795,2.4562416076660156,0.291497975708502,0.27743329676820483
0.003,0.0,3,2.23701896212022,0.3162768031189084,0.30217980607914136,2.443371057510376,0.3076923076923077,0.3041978662639738
0.003,0.0,4,2.217775132921007,0.32212475633528265,0.3122408396872969,2.4218409061431885,0.30364372469635625,0.29894781325448444
0.003,0.0,5,2.213294085935775,0.32651072124756336,0.3160046192744188,2.3415491580963135,0.32793522267206476,0.32083093970204746
0.003,0.0,6,2.1226328925082556,0.34210526315789475,0.33209718965298857,2.343630790710449,0.291497975708502,0.278841057817695
0.003,0.0,7,2.118948923914056,0.35282651072124754,0.3436028638058771,2.4397008419036865,0.32793522267206476,0.31067607143054693
0.003,0.0,8,2.1799999103676275,0.34405458089668617,0.3281248340452339,2.4681334495544434,0.3157894736842105,0.29563131131155984
0.003,0.0,9,2.1474678948608754,0.35233918128654973,0.3367814611532307,2.415980577468872,0.2834008097165992,0.26073524893217986
0.003,0.0,10,2.023812975102698,0.3679337231968811,0.3583087372363439,2.3759286403656006,0.29554655870445345,0.2827628848870894
0.003,0.0,11,1.9876915943785254,0.3786549707602339,0.37331683174209157,2.260037422180176,0.3319838056680162,0.31719939267736796
0.003,0.0,12,1.9651736757676272,0.38255360623781676,0.3828444330429526,2.2832531929016113,0.31983805668016196,0.3017739611507152
0.003,0.0,13,1.9951041939198157,0.3820662768031189,0.38032005802578506,2.3683924674987793,0.30364372469635625,0.29540078307715445
0.003,0.0001,1,2.6275272508810836,0.1807992202729045,0.1694154599506964,2.3270702362060547,0.2874493927125506,0.25333777691509196
0.003,0.0001,2,2.2784224295476725,0.29385964912280704,0.27395562259429795,2.456240653991699,0.291497975708502,0.27743329676820483
0.003,0.0001,3,2.237018418358548,0.3162768031189084,0.30217980607914136,2.443369150161743,0.3076923076923077,0.3041978662639738
0.003,0.0001,4,2.2177746644494127,0.32212475633528265,0.3122408396872969,2.4218387603759766,0.30364372469635625,0.29894781325448444
0.003,0.0001,5,2.213293535667553,0.32651072124756336,0.3160046192744188,2.3415467739105225,0.32793522267206476,0.32083093970204746
0.003,0.0001,6,2.12263273402729,0.34210526315789475,0.33209718965298857,2.3436288833618164,0.291497975708502,0.278841057817695
0.003,0.0001,7,2.118949265043173,0.35282651072124754,0.3436028638058771,2.4396979808807373,0.32793522267206476,0.31067607143054693
0.003,0.0001,8,2.1800003681498894,0.34405458089668617,0.3281248340452339,2.468130111694336,0.3157894736842105,0.29563131131155984
0.003,0.0001,9,2.147468941485905,0.35233918128654973,0.3367814611532307,2.4159770011901855,0.2834008097165992,0.26073524893217986
0.003,0.0001,10,2.0238143672720033,0.3679337231968811,0.3583087372363439,2.375924587249756,0.29554655870445345,0.2827628848870894
0.003,0.0001,11,1.9876934780247262,0.3786549707602339,0.37331683174209157,2.2600340843200684,0.3319838056680162,0.31719939267736796
0.003,0.0001,12,1.9651764261792277,0.38255360623781676,0.3828444330429526,2.283250331878662,0.31983805668016196,0.3017739611507152
0.003,0.0001,13,1.9951070921230503,0.3820662768031189,0.38032005802578506,2.368389844894409,0.30364372469635625,0.29540078307715445
0.01,0.0,1,2.949298946481002,0.20565302144249512,0.19755681301312186,2.8689920902252197,0.30364372469635625,0.2663040434639919
0.01,0.0,2,3.0014244603831868,0.24317738791423002,0.2289486773615009,3.3150999546051025,0.24696356275303644,0.24211998644186797
0.01,0.0,3,2.7758975856253048,0.2875243664717349,0.27918298821507004,3.088061571121216,0.27530364372469635,0.2736928524683248
0.01,0.0,4,2.8255983556223194,0.29678362573099415,0.2963963530281004,3.207304000854492,0.2550607287449393,0.2582266966088523
0.01,0.0,5,2.922675038871245,0.3001949317738791,0.2961715428167225,2.89060640335083,0.29959514170040485,0.2927270058123918
0.01,0.0,6,2.5963341711092647,0.3250487329434698,0.3208275897045097,3.3192193508148193,0.22267206477732793,0.21680042262220214
0.01,0.0,7,2.7476822126213802,0.3104288499025341,0.3117712159836015,3.253230094909668,0.2793522267206478,0.2580952329756972
0.01,0.0,8,2.959395787055962,0.32748538011695905,0.318797854986992,3.5422093868255615,0.291497975708502,0.26881693833307707
0.01,0.0,9,2.8630565332855165,0.3357699805068226,0.3288975929583351,2.941416025161743,0.2631578947368421,0.24688732859918242
0.01,0.0,10,2.495589979443169,0.34502923976608185,0.34484414919904055,3.0509369373321533,0.2874493927125506,0.2886426392791425
0.01,0.0,11,2.3035610196186087,0.37816764132553604,0.381023650830514,2.6675405502319336,0.3076923076923077,0.28984263016649336
0.01,0.0,12,2.125195871784441,0.40253411306042886,0.4088432331934793,2.7978155612945557,0.2874493927125506,0.27978642831875306
0.01,0.0,13,2.18409199370743,0.40594541910331383,0.4114547302966236,3.08424973487854,0.24696356275303644,0.24193928500564657
0.01,0.0001,1,2.949296668259024,0.20565302144249512,0.19755681301312186,2.868987798690796,0.30364372469635625,0.2663040434639919
0.01,0.0001,2,3.0014186435275607,0.24317738791423002,0.2289486773615009,3.315082550048828,0.24696356275303644,0.24211998644186797
0.01,0.0001,3,2.775886284677606,0.2875243664717349,0.27918298821507004,3.0880391597747803,0.27530364372469635,0.2736928524683248
0.01,0.0001,4,2.825589270619621,0.29678362573099415,0.2963963530281004,3.2072818279266357,0.2550607287449393,0.2582266966088523
0.01,0.0001,5,2.922663219258567,0.3001949317738791,0.2961715428167225,2.8905811309814453,0.29959514170040485,0.2927270058123918
0.01,0.0001,6,2.596325208336754,0.3250487329434698,0.3208275897045097,3.319195032119751,0.22267206477732793,0.21680042262220214
0.01,0.0001,7,2.747675540619194,0.3104288499025341,0.3117712159836015,3.253195285797119,0.2793522267206478,0.2580952329756972
0.01,0.0001,8,2.959388929384726,0.32748538011695905,0.318797854986992,3.5421626567840576,0.291497975708502,0.26881693833307707
0.01,0.0001,9,2.8630398895308287,0.3357699805068226,0.3288975929583351,2.9413766860961914,0.2631578947368421,0.24688732859918242
0.01,0.0001,10,2.4955857243919,0.34502923976608185,0.34484414919904055,3.050886631011963,0.2874493927125506,0.2886426392791425
0.01,0.0001,11,2.303555290136653,0.37816764132553604,0.381023650830514,2.667501449584961,0.3076923076923077,0.28984263016649336
0.01,0.0001,12,2.125193117190058,0.40253411306042886,0.4088432331934793,2.7977793216705322,0.2874493927125506,0.27978642831875306
0.01,0.0001,13,2.184104013164141,0.40545808966861596,0.4109830715914413,3.0842137336730957,0.24696356275303644,0.24193928500564657
